movie_id;keyword_id;keyword_name
112735;195624;black lgbt
113;188;buddhism
113;314;life and death
113;490;philosophy
113;548;countryside
113;1412;becoming an adult
113;1529;buddhist monk
113;1530;temple
113;1531;mountain lake
113;1532;meditation
113;1533;isolation
113;1534;attachment to nature
113;1536;religious education
113;2059;cycle
113;2060;penalty
113;2061;mortification
113;2062;restart
113;2063;taskmaster
113;3676;living together
113;3737;dying and death
113;3743;season
113;158540;south korea
113;208349;child
113105;2831;slavery
113105;10085;betrayal
113105;10158;alien planet
113105;12553;alien abduction
113105;14544;robot
113105;33773;organ transplant
113105;156767;nuclear threat
113105;208553;wigs
113105;213306;mad professor
113105;225922;humanoids
113190;1013;homophobia
113190;4108;protest
113190;18339;human rights
113190;33648;celebration
113190;156501;pride
113190;158718;lgbt
113209;9685;futuristic
113214;15234;convict
113214;163569;pistol whip
113284;378;prison
113284;187056;woman director
113364;4409;military base
113364;208067;imperialism
113432;1415;small town
113432;5746;iceland
113432;5970;wrestling
113432;10685;escape
113432;11004;rural setting
113432;214549;short
113582;470;spy
113638;3355;inuit
113743;4344;musical
113743;5049;ancient rome
113757;6092;army
113947;977;cat
113947;2389;virgin
113947;2398;narration
113947;2564;wheelchair
113947;3687;graduation
113947;11486;sexual arousal
113947;11704;judaism
113947;14755;power outage
113947;156070;intimate
113947;157008;catholic church
113947;162804;sexual awakening
113947;167739;male virgin
113947;170592;woman crying
113947;171715;sponge bath
113947;172391;catholic priest
113947;178977;jealous husband
113947;184161;iron lung
113947;184163;sex surrogate
113947;184167;polio
113947;186055;crying woman
113947;186060;polio victim
113947;186062;jewish man
113947;186064;true life character
113947;186070;gurney
113947;186071;sexual pleasure
113947;186076;pity sex
113947;186080;jewish convert
113947;186103;handicap sex
113947;186107;sexual exploration
113947;186110;naked woman
113947;186112;thrift store
114;549;prostitute
114;592;capitalism
114;995;cinderella
114;996;expensive restaurant
114;999;sports car
114;1022;workaholic
114;1023;fire escape
114;6054;friendship
114;12670;los angeles
114;207592;piano
114033;2356;immigrant
114033;180495;west indian
114033;180496;nicaraguan
114046;10990;three stooges
114146;154802;silent film
114146;214549;short
114333;187862;rabbit hunting
114371;779;martial arts
114371;4458;post-apocalyptic
114371;6211;fighter
114371;10247;nuclear holocaust
114371;11221;blood
114394;888;screenwriter
114394;12396;hollywood
114394;13028;writer
114638;9468;liar
114638;160362;screwball
114638;193663;marly horse
114838;10181;based on play or musical
114838;191310;virginia military institute
114888;2284;horseback riding
114888;4480;business man
114888;4953;ocean liner
114888;6167;engagement
114888;155457;screwball comedy
114888;177764;contessa
114931;187056;woman director
114958;186523;lockdown
114958;186526;toy dog
114958;186527;locked in
114958;186531;lost relationship
114958;186532;cargo airplane
114958;186535;military airplane
115;418;white russian
115;419;dude
115;420;bowling
115;422;vietnam veteran
115;1337;carpet
115;1541;nihilism
115;1786;heart attack
115;1930;kidnapping
115;5498;lsd
115;10776;marijuana
115;12670;los angeles
115;33626;millionaire
115;155291;cowboy
115;160846;ashes
115;163045;impregnation
115;167556;bowling team
115;198673;unemployed
115;200646;bowling ball
115;219881;weeds
115042;4237;water
115042;4458;post-apocalyptic
115042;10689;wasteland
115042;18034;desert
115042;155652;nuclear
115109;10617;disaster
115109;188959;plague
115111;3616;college
115111;33386;old flame
115162;155845;french noir
115162;155845;french noir
115210;9253;slapstick
115210;10049;teen angst
115210;10089;slaughter
115210;10123;dark comedy
115210;68646;supernatural being
115210;176691;killer clown
115210;191045;revenge killing
115348;470;spy
115348;818;based on novel
115348;2340;paranoia
115348;3088;bodyguard
115348;9758;deception
115348;10685;escape
115353;156212;spaghetti western
115353;160324;django
115353;185463;sartana
115373;736;journalist
115373;1326;infidelity
115373;11578;mobster
115373;207268;neo-noir
115565;1566;dream
115565;2393;adoption
115565;2483;nudity
115565;5340;investigation
115565;9826;murder
115565;10911;inheritance
115565;13028;writer
115565;13142;gangster
115565;15016;twins
115565;162342;discovery
115565;181046;european
115565;199214;mental
115834;10148;tribe
115834;195878;legionnaire
115834;195879;french foreign legion
115871;6075;sport
115873;166923;hyderabad
115873;166924;nri
115893;8201;satire
115893;154802;silent film
115893;212889;expressionist cinema
115903;6054;friendship
115903;14857;juvenile delinquent
115903;14964;drug
115903;194451;social issues
115903;207573;cine quinqui
115909;818;based on novel
115909;6152;supernatural
115909;9937;suspense
115909;10103;children
115909;10180;homosexuality
115909;11001;religion
115909;12545;mansion
115909;162846;ghost
115909;172232;seminary
116;128;love triangle
116;212;london england
116;213;upper class
116;596;adultery
116;1488;tennis
116;1489;river thames
116;9673;love
116;10329;wealth
116;14794;lust
116;162257;instructor
116;192657;gold digger
116;197092;social climbing
116;207583;actress
116008;520;chicago
116008;1749;taxi driver
116008;11290;cab driver
116014;5385;survivor
116014;11508;jewish
116155;6075;sport
116185;13142;gangster
116185;15009;criminal
1162;1741;blindness and impaired vision
1162;2470;education
1162;5565;biography
1162;6165;historical figure
1162;10508;teacher
1162;18015;tutor
1162;46959;tantrum
1162;163865;railway station
1162;198914;institution
1162;207928;19th century
1162;212739;struggle
116227;15265;howling
116227;198259;하울링
116231;187056;woman director
1163;1741;blindness and impaired vision
1163;2470;education
1163;187056;woman director
116323;198262;부러진 화살
1164;321;terror
1164;936;loss of mother
1164;1419;gun
1164;1629;morocco
1164;1635;deaf-mute
1164;1768;san diego
1164;1941;ecstasy
1164;2173;illegal immigration
1164;2201;first time
1164;2341;nanny
1164;5600;daughter
1164;14677;bullet wound
1164;159753;ensemble cast
116463;720;helicopter
116463;3888;giant spider
116463;3986;spider
116463;4210;panic
116463;158126;creature feature
116495;2559;film maker
1165;213;upper class
1165;936;loss of mother
1165;1025;great britain
1165;1647;sadness
1165;2011;queen
1165;2471;monarchy
1165;2560;paparazzi
1165;2569;prime minister
1165;2623;headline
1165;3089;oscar award
1165;3737;dying and death
1165;4308;queen elisabeth ii
1165;4831;prince charles
1165;4832;buckingham palace
1165;4833;royal family
1165;4835;lady diana spencer
116746;154802;silent film
116760;4344;musical
116760;155493;campy
116760;157141;vanity project
116811;131;italy
116811;886;film making
116811;1228;1970s
116811;220986;sound production
116853;185722;based on true events
116977;1545;supermarket
116977;1721;fight
116977;3977;product placement
116977;10159;computer animation
116977;10637;food
116979;897;rap music
116979;10714;serial killer
116979;11792;incest overtones
116979;181532;protégé
116979;181544;desolation
116979;181547;serial rapist
116979;187056;woman director
117;14899;white suit
117;155714;al capone
117;168590;tough cop
117;177354;treasury agent
117;177359;untouchable
117;177362;tax evasion
117;177364;jury tampering
117;177370;rule of law
117;177372;rooftop chase
117;177380;cutting face while shaving
117;214548;1930s
117142;190370;erotic movie
117452;187056;woman director
117478;231304;neorrealismo
117531;4344;musical
117553;255;male nudity
117553;331;tattoo
117553;387;california
117553;494;father son relationship
117553;966;beach
117553;2135;radio
117553;2398;narration
117553;3202;con man
117553;5609;nostalgia
117553;8098;calendar
117553;8233;cops
117553;8508;party
117553;8627;stolen money
117553;10303;domestic abuse
117553;10333;stalking
117553;10683;coming of age
117553;10738;diner
117553;10776;marijuana
117553;12396;hollywood
117553;13088;summer
117553;162262;movie star
117553;162842;stolen cars
117553;168115;practical joke
117553;196734;military enrollment
117553;196742;small time thugs
117553;196744;movie clips
117553;196748;live life to the fullest
117553;196751;fictionalized biography
117618;9673;love
117618;10768;lesbian
117618;12670;los angeles
117618;14659;girl
117618;33505;gothic
117905;12339;slasher
117924;387;california
117924;904;pennsylvania
117924;1700;massachusetts
117924;2393;adoption
117924;13159;chinese
117924;164734;nashville tennessee
117924;179461;newburyport massachusetts
117924;179467;berkeley california
117924;179468;interracial adoption
117924;179472;heritage
117924;179485;chinese american
117924;187056;woman director
118;212;london england
118;494;father son relationship
118;715;chocolate
118;730;factory worker
118;818;based on novel
118;970;parent child relationship
118;985;candy
118;987;overweight child
118;1158;grandfather grandson relationship
118;10508;teacher
118195;9887;surrealism
118195;165567;woman played by man
118236;407;dictator
118236;1604;operation
118236;407;dictator
118236;1604;operation
118340;8828;marvel comic
118340;9831;spaceship
118340;9882;space
118340;12405;outer space
118340;13014;orphan
118340;175428;adventurer
118340;179430;aftercreditsstinger
118340;179431;duringcreditsstinger
118340;180547;marvel cinematic universe
118390;572;sex
118390;1664;eroticism
118390;2483;nudity
118390;178649;voyeurism
118446;380;brother brother relationship
118446;179585;american civil war
118536;736;journalist
118536;2887;manipulation
118536;3734;ambition
118536;9758;deception
118536;12965;duel
118536;165282;high society
118536;186447;rogue
118536;191179;scoundrel
118536;237444;war buddies
118536;237446;jilted woman
118536;237447;manipulated woman
118792;4458;post-apocalyptic
118792;156866;based on short story
118872;802;regret
118872;3259;rose
118872;159909;veteran
118946;191820;nordic noir
118948;703;detective
119450;3077;leader
119450;4090;colony
119450;4458;post-apocalyptic
119450;4565;dystopia
119450;5774;forest
119450;9663;sequel
119450;9720;woods
119450;14759;ape
119450;14760;scientist
119450;15149;monkey
119450;158025;medical research
119450;158130;animal attack
119450;188959;plague
119450;209714;3d
119569;4289;secret agent
119569;6110;weapon
119569;8828;marvel comic
119569;9715;superhero
119569;9717;based on comic
119569;180547;marvel cinematic universe
119593;5744;governor
119593;33518;district attorney
119675;818;based on novel
119675;6562;celebrity
119675;8629;made for cable tv
119675;9672;based on true story
119675;10198;gay relationship
119675;10199;gay interest
119675;11524;in the closet
119675;14570;las vegas
119675;14641;based on memoir or autobiography
119675;33458;gay man
119675;169929;reference to liberace
119675;208289;1980s
119685;9951;alien
119685;10336;animation
119685;10568;science fiction
119687;15160;divorce
119687;34094;extramarital affair
119687;206384;desertion
119844;497;shakespeare
119907;187056;woman director
12;494;father son relationship
12;10026;harbor
12;14785;underwater
12;33759;fish tank
12;33760;great barrier reef
12;156948;missing child
12;179430;aftercreditsstinger
12;179431;duringcreditsstinger
12;180557;short term memory loss
12;180568;clownfish
12;180574;father son reunion
12;181068;protective father
120;603;elves
120;604;dwarves
120;606;orcs
120;609;middle-earth (tolkien)
120;611;hobbit
120;818;based on novel
120;1262;mountain
120;2407;fireworks
120;3098;castle
120;3347;volcano
120;4587;password
120;4959;death of a friend
120;6464;uncle
120;46951;mirror
120;177912;wizard
120;234213;sword and sorcery
120122;549;prostitute
120122;1625;emigration
120268;187056;woman director
120478;293;female nudity
120478;6095;house
120478;9712;possession
120478;9826;murder
120478;10224;haunting
120478;10424;tour guide
120478;11221;blood
120478;162846;ghost
120588;4344;musical
120771;745;nun
120771;5767;summer camp
120771;10292;gore
120771;11034;b movie
120771;11931;spoof
120771;12339;slasher
120771;161207;catholicism
120831;11109;military officer
120831;34094;extramarital affair
120831;154802;silent film
120831;186004;imperial russia
120831;193460;mother child separation
120831;236226;anna karenina
120831;236227;social scandal
120835;212;london england
120835;978;broken engagement
120835;2096;auction
120835;11411;wager
120835;41185;heiress
120835;155757;betting on horse
120835;155790;private detective
120835;158225;terrier
120835;202635;engaged
120835;207583;actress
120835;236988;pet adoption
120835;236989;grand duke
120835;236990;spendthrift
120835;236991;happy go lucky
120835;236992;black sheep
120835;236993;the derby
120837;470;spy
120837;2504;world war i
120837;10181;based on play or musical
120843;9840;romance
120843;163791;escort girl
120843;192657;gold digger
120843;197871;illicit affair
120885;178854;hardy family
120885;191107;andy hardy
120932;12617;airplane crash
120932;13032;cougar
121;603;elves
121;606;orcs
121;609;middle-earth (tolkien)
121;611;hobbit
121;818;based on novel
121;1653;explosive
121;1964;cave
121;4268;fort
121;6092;army
121;10364;mission
121;10563;attack
121;33788;guide
121;177912;wizard
121;189093;ring
121;234213;sword and sorcery
121003;3342;yacht
121003;33626;millionaire
121003;164623;chorus girl
121003;192657;gold digger
121111;572;sex
121111;3307;surreal
121111;8201;satire
121113;4344;musical
121173;4694;staged death
121173;158718;lgbt
1213;110;venice
1213;131;italy
1213;237;gay
1213;242;new york
1213;725;lovesickness
1213;848;double life
1213;851;dual identity
1213;931;jealousy
1213;1308;secret identity
1213;1605;new love
1213;1849;homicide
1213;1913;atlantic ocean
1213;2547;new identity
1213;3152;planned murder
1213;3246;prosecution
1213;3342;yacht
1213;3799;ship
1213;3843;inferiority
1213;3864;false identity
1213;4214;beguilement
1213;4951;rejection
1213;4952;inferiority complex
1213;4953;ocean liner
1213;6054;friendship
1213;10180;homosexuality
1213;10329;wealth
1213;13001;cowardliness
1213;155624;envy
121342;131;italy
121342;549;prostitute
121342;572;sex
121342;931;jealousy
121342;934;judge
121342;1382;factory
121342;2483;nudity
121342;6305;pollution
121354;818;based on novel
121354;9817;behind the scenes
121354;12193;reporter
121354;232473;whitewashing
121491;6135;pharmaceutical industry
