movie_id;person_id;person_name;job;department;credit_id;gender;profile_path
1572;1430229;Philip Saccio Jr.;Property Master;Crew;54e9ffe6c3a36836d9004003;0;
1572;1430231;Bob Shaw;Set Designer;Art;54ea00b7c3a36836d6003cbc;2;
1572;1430232;Kim Maitland;Sound Recordist;Crew;54ea0186c3a36836dc0043c4;0;
1572;1430233;Jennifer Wollan;Visual Effects Editor;Crew;54ea02c9c3a3684ea60036ef;0;
1572;1430234;Juliette Yager;Visual Effects Editor;Crew;54ea02e0925141117c003aba;0;
1572;1430235;Diane Pearlman;Visual Effects Producer;Visual Effects;54ea031e9251412eae0043a1;0;
1572;1430236;Carolyn Soper;Visual Effects Producer;Visual Effects;54ea0338c3a36836dc0043f2;0;
1572;1430237;Scott E. Anderson;Visual Effects Supervisor;Visual Effects;54ea0357c3a3684ea60036ff;2;
1572;1460574;Robert Lawrence;Executive Producer;Production;577084c5c3a36836a3003e0e;0;
1573;551;Suzanne Todd;Associate Producer;Production;5770234d92514157a6001849;1;/fRTQ9QFeeTBUqLoyCFlaS8pTGUK.jpg
1573;1091;Joel Silver;Producer;Production;52fe42ffc3a36847f8032a33;2;/9BUSlPpIAEQYtRdzVrSXaivld04.jpg
1573;1093;Lawrence Gordon;Producer;Production;54d53ebcc3a3683b8f0000ba;2;/hcjzZT71C7bKzhkgL6TAcEjsmkS.jpg
1573;1096;John Vallone;Production Design;Art;54d53f789251416ba80000ae;2;
1573;1097;Jackie Burch;Casting;Production;52fe42ffc3a36847f8032aef;1;
1573;1726;Steven E. de Souza;Screenplay;Writing;52fe42ffc3a36847f8032a57;2;/vdNUgaeJEZy67vhwTeJnftfBRzB.jpg
1573;1993;Lloyd Levin;Executive Producer;Production;577022c2925141092b000475;2;
1573;2523;Stuart Baird;Editor;Editing;54d53f40c3a3683b9200013c;2;/k7nLNZ0MYsPrKq5T3ZV7m9zwEGY.jpg
1573;4699;Steve Perry;Co-Producer;Production;5770232892514109760004e9;2;
1573;6880;Robert Gould;Set Decoration;Art;54d53faf9251416b9f0000b2;2;
1573;7681;Charles Gordon;Producer;Production;54d53efc9251417160000204;2;
1573;7714;Michael Kamen;Original Music Composer;Sound;52fe42ffc3a36847f8032a5d;2;/y83bqw1VP1PkuvOhG2XROwc9eXG.jpg
1573;7719;Marilyn Vance;Costume Design;Costume & Make-Up;52fe42ffc3a36847f8032af5;1;/tdNcz7CYAFFKoaYm4EvWec4z3gv.jpg
1573;9441;Ellen Heuer;Foley;Sound;54d5e2849251416b93001a80;0;
1573;11409;Oliver Wood;Director of Photography;Camera;573e5b6fc3a3687ae200055f;2;
1573;12849;Barry Francis Delaney;Costume Supervisor;Costume & Make-Up;54d5e65bc3a3683b8c001d19;2;
1573;11001;Kevin Stitt;First Assistant Editor;Editing;54d5e6899251417160001d54;2;
1573;14492;Eric Orbom;Set Designer;Art;54d542dc9251416b9f0000dc;2;
1573;16650;Robert A. Ferretti;Editor;Editing;54d53f5ec3a3683b950000a0;2;
1573;16938;Renny Harlin;Director;Directing;52fe42ffc3a36847f8032a2d;2;/lOCRZzC1UZfkObWpQtKxga5ZV8F.jpg
1573;20514;Michael Levy;Executive Producer;Production;577022e1925141092b000487;2;
1573;20840;Doug Richardson;Screenplay;Writing;52fe42ffc3a36847f8032a51;0;
1573;21796;Sally Thornton;Set Designer;Art;54d54307925141758c000084;0;
1573;13434;Bruce Crone;Assistant Art Director;Art;54d540abc3a3683b950000c3;2;
1573;25459;Michael J. McAlister;Visual Effects Supervisor;Visual Effects;54d5e49ec3a368439a001a73;0;
1573;27156;Christiaan Wagener;Art Direction;Art;54d53f8cc3a3683ba000009e;0;
1573;41591;Stephen St. John;Camera Operator;Camera;54d5e5eac3a3683b92001eb9;2;
1573;51697;Edgar Burcksen;Visual Effects Editor;Crew;54d5e4599251416b93001ad7;0;
1573;55245;John R. Shannon;Still Photographer;Camera;54d5e614c3a3683b95001b81;2;
1573;60712;Bill Roe;Camera Operator;Camera;54d5e5acc3a368439a001a88;2;/5LCr1ALwS0YEFtjYUFIE633bKuc.jpg
1573;66167;William C. Carruth;ADR & Dubbing;Sound;54d5e17b9251417160001cc5;0;
1573;101427;Thomas R. Burman;Makeup Effects;Crew;54d5404cc3a3683ba00000ac;0;
1573;91243;Charlie Picerni;Stunt Coordinator;Crew;54d5e4c6c3a3683b8c001cff;2;/kRO5tGbhZOPnUH46keu01i5UYd.jpg
1573;117406;Joseph C. Fama;Construction Coordinator;Art;54d540ebc3a3683b890000a9;0;
1573;119310;Annette Haywood-Carter;Script Supervisor;Directing;54d5e6d1c3a3683b89001aad;1;
1573;1102820;Moshe Levin;Camera Operator;Camera;54d5e57e925141758c0019d1;0;
1573;1116937;John Roesch;Foley;Sound;54d5e2a1c3a3683b92001e50;2;
1573;1118402;Al Di Sarro;Special Effects Coordinator;Crew;54d5e3cd9251415f7500184f;2;
1573;1216735;Paul Abascal;Hairstylist;Costume & Make-Up;54d53fd6c3a3683b92000143;2;
1573;1231299;Michael Gershman;Camera Operator;Camera;54d5e5349251415f9c0019ce;0;
1573;1316296;Scott Eddo;Makeup Artist;Costume & Make-Up;54d54029c3a3683b89000092;2;
1573;1335587;Barbara Siebert;Costume Supervisor;Costume & Make-Up;54d5e66ec3a3683b8c001d1c;0;
1573;1337123;Nick Navarro;Set Designer;Art;54d541b4925141716000022e;2;
1573;1338832;Richard Overton;Sound Re-Recording Mixer;Sound;54d5e3609251416b93001aa8;0;
1573;1368865;Alan Robert Murray;Supervising Sound Editor;Sound;54d5e2f4c3a3683b89001a34;2;
1573;1391570;Robert Renga;Sound Recordist;Crew;54d5e1d89251416ba10019a1;0;
1573;1398123;Sergio Reyes;Sound Re-Recording Mixer;Sound;54d5e374925141758c0019a6;2;
1573;1398855;Kevin F. Cleary;Sound Re-Recording Mixer;Sound;54d5e331c3a3683b99001a26;0;
1573;1401259;Robert G. Henderson;Supervising Sound Editor;Sound;54d5e2de925141758c001992;0;
1573;1401265;Frank M. Holgate;Second Unit Cinematographer;Crew;54d5e568925141758c0019cf;0;
1573;1405703;Bari Dreiband-Burman;Makeup Effects;Crew;54d54062c3a3683ba00000ae;0;
1573;1412990;Gregory Lundsgaard;Camera Operator;Camera;54d5e5919251417160001d40;2;
1573;1422058;Michael Papac;Property Master;Crew;54d5410b9251416ba10000c8;0;
1573;1422061;James Simcik;ADR & Dubbing;Sound;54d5e1a6c3a3683b92001e2c;0;
1573;1423858;Josée Normand;Hairstylist;Costume & Make-Up;54d53ff79251416b930000c2;0;
1573;1423987;Jim Kail;Makeup Artist;Costume & Make-Up;54d5400f9251416b9f0000bc;0;
1573;1423988;Leslie Klinger;Art Department Coordinator;Art;54d54086c3a3683b8c0000c9;0;
1573;1423989;Gayle Simon;Assistant Art Director;Art;54d540d0c3a3683b9200014f;0;
1573;1423996;Carol Bentley;Set Designer;Art;54d5415bc3a3683b950000ce;0;
1573;1423997;Paul McKenzie;Set Designer;Art;54d5419f9251416ba80000cd;0;
1573;1424126;Carolyn Tapp;Sound Recordist;Crew;54d5e1c4c3a3683b8f001c0d;0;
1573;1424127;Douglas Greenfield;Dolby Consultant;Sound;54d5e2679251416ba80019b4;0;
1573;1424128;Michael Jiron;Sound Re-Recording Mixer;Sound;54d5e3489251416b93001aa2;0;
1573;1424129;Gary D. Rogers;Sound Re-Recording Mixer;Sound;54d5e38cc3a3683b99001a30;0;
1573;1424130;B. Tennyson Sebastian III;Sound Re-Recording Mixer;Sound;54d5e3a2c3a3683b92001e68;0;
1573;1424133;Paul Huston;Visual Effects Art Director;Crew;54d5e41dc3a3683b95001b4a;0;
1573;1424134;Chrissie England;Visual Effects Producer;Visual Effects;54d5e4719251416ba10019ea;0;
1573;1424135;Frank Tobin;Rigging Gaffer;Lighting;54d5e63bc3a3683b92001ebe;0;
1573;1424136;Jack Lietzke;Transportation Coordinator;Crew;54d5e6a69251417160001d59;0;
1573;1424137;Susana Preston;Script Supervisor;Directing;54d5e6ec9251416b9f001bdd;0;
1573;1424138;Robbie Goldstein;Location Manager;Production;54d5e7119251417160001d64;0;
1573;1424139;Marcy Bolotin;Unit Publicist;Crew;54d5e725c3a368439a001aba;0;
1573;1641795;Walter Wager;Novel;Writing;57702c01c3a3686a0e0008e8;0;
157320;587971;Jan Jakub Kolski;Director;Directing;52fe4bbe9251416c910e468d;0;
157320;587971;Jan Jakub Kolski;Writer;Writing;52fe4bbe9251416c910e4693;0;
157336;1328137;Kendelle Elliott;Art Direction;Art;54cba75b925141678e014d1a;0;
157336;991724;Eggert Ketilsson;Art Direction;Art;54cba770c3a3680924010431;0;
157336;14349;David F. Klassen;Art Direction;Art;54cba799925141678e014d20;2;
157336;21718;Gary Kosko;Art Direction;Art;54cba7acc3a36854a9003043;0;
157336;1334782;Josh Lusby;Art Direction;Art;54cba7c392514157cc01098b;0;
157336;988882;Eric Sundahl;Art Direction;Art;54cba7d4925141678c014f6b;2;
157336;3904;Lee Smith;Editor;Editing;5319bc1a92514177b4002655;0;/5XNVKGYwQraa4LYk0pjRhvdC3c1.jpg
157336;525;Christopher Nolan;Director;Directing;52fe4bbf9251416c910e47c1;2;/7OGmfDF4VHLLgbjxuEwTj3ga0uQ.jpg
157336;2162;Lynda Obst;Producer;Production;52fe4bbf9251416c910e47e7;1;
157336;525;Christopher Nolan;Producer;Production;52fe4bbf9251416c910e47ed;2;/7OGmfDF4VHLLgbjxuEwTj3ga0uQ.jpg
157336;74401;Hoyte van Hoytema;Director of Photography;Camera;52fe4bbf9251416c910e47fb;0;/dT5fWu3M9qJQlE5rItpSGUUOMC0.jpg
157336;947;Hans Zimmer;Original Music Composer;Sound;52fe4bbf9251416c910e4801;2;/7IjJpvGtCfY0DsritmfCh2iX9I4.jpg
157336;527;Jonathan Nolan;Writer;Writing;5505e4cb92514179fb000a9a;2;/rYBQ8M3hDDY0eThVIvWHmrf4i0Y.jpg
157336;525;Christopher Nolan;Writer;Writing;5505e4dac3a36862e900346c;2;/7OGmfDF4VHLLgbjxuEwTj3ga0uQ.jpg
157336;15327;Nathan Crowley;Production Design;Art;5319bc2f92514177bf0025ac;2;/lI5Q6oEf1nj3AAHuTltwpckQW3n.jpg
157336;7418;Mary Zophres;Costume Design;Costume & Make-Up;5319bc4792514177c200259d;1;
157336;556;Emma Thomas;Producer;Production;5319bc8592514177c20025a7;1;/f12TsNlAEomPdwxueS7ImMoJtsP.jpg
157336;561;John Papsidera;Casting;Production;5319bc9892514177b7002639;0;/quM89TMS6BncoIh4NdlWugXVhuF.jpg
157336;65711;Gary Fettis;Set Decoration;Art;54cba805c3a36874b70162ec;2;
157336;1417399;Patricia DeHaney;Hairstylist;Costume & Make-Up;54cba8239251416789014aa2;0;
157336;1420642;Jose Zamora;Hairstylist;Costume & Make-Up;54cba838c3a368044800f36f;0;
157336;1322015;Luisa Abel;Makeup Department Head;Costume & Make-Up;54cba84e92514157cc01098f;0;
157336;1412185;Jay Wejebe;Makeup Artist;Costume & Make-Up;54cba865925141635e00cd96;0;
157336;18926;Casey Grant;Production Manager;Production;54cba898c3a3687a6501048f;0;
157336;1400007;Michelle Brattson;Production Supervisor;Production;54cba8c3c3a3687a65010494;0;
157336;1395430;Jenne Lee;Art Department Coordinator;Art;54cba8e6925141678e014d32;0;
157336;1329113;Lynda Foote;Costume Supervisor;Costume & Make-Up;54cba9529251416789014ab6;0;
157336;1420643;Heather Moore;Costume Supervisor;Costume & Make-Up;54cba97dc3a368044800f38c;0;
157336;1357066;P. Scott Sakamoto;Camera Operator;Camera;54cbacbfc3a36879df0108df;0;
157336;1399071;Hans Bjerno;Helicopter Camera;Camera;54cbacf2925141635e00cdf5;0;/tzeE3ATzHWyEQH32GYeGuSgr1xz.jpg
157336;1324652;Melinda Sue Gordon;Still Photographer;Camera;54cbad19c3a36874b701635b;1;
157336;1417834;Dane Bjerno;Camera Technician;Camera;54cbad3fc3a36879df0108eb;0;
157336;113913;Jordan Goldberg;Executive Producer;Production;5505e47ac3a3686b75000a29;0;
157336;29608;Jake Myers;Executive Producer;Production;5505e487c3a368262e003054;0;
157336;1157625;Kip Thorne;Executive Producer;Production;5505e495c3a36862dd0030ef;0;
157336;54211;Thomas Tull;Executive Producer;Production;5505e4a292514179fb000a96;0;/5UG4FK7rsmhzJDYxpU28acqfxtu.jpg
157336;1447570;Joel Tobman;Art Department Coordinator;Art;55190d6e92514115000041a6;0;
157336;1424897;Lauren Abiouness;Assistant Art Director;Art;55190d8bc3a3682aa80009ca;0;
157336;1447571;Travis Witkowski;Assistant Art Director;Art;55190dc09251416f0a007037;0;
157336;1421695;Craig Henderson;Construction Coordinator;Art;55190e0dc3a36862ef00714f;0;
157336;1424898;Brian Walker;Construction Coordinator;Art;55190e50c3a3681f84002908;0;
157336;1447574;Nathan Davey;Greensman;Art;55190ec6c3a3684bd8002005;0;
157336;1447575;Steven Hanks;Greensman;Art;55190edbc3a3681f84002926;0;
157336;1415611;Christopher Morente;Greensman;Art;55190f13c3a36862ef007197;0;
157336;1447578;Darryl Stogre;Greensman;Art;55190f2d9251416f0a00709b;0;
157336;1447582;Mark Weissenfluh;Leadman;Art;55190f519251412c1e00596a;0;
157336;1447583;Ritchie Kremer;Property Master;Crew;55190f8b9251415aab001e5c;0;
157336;1399290;Ernie Avila;Set Designer;Art;55190fe2c3a3685cfa005191;0;
157336;1399291;Andrew Birdzell;Set Designer;Art;55190ff99251416f00006e37;0;
157336;1392896;Martha Johnston;Set Designer;Art;55191016925141731c0028b8;0;
157336;1360094;Noelle King;Set Designer;Art;5519102b9251415918001c8a;1;
157336;81731;Paul Sonski;Set Designer;Art;5519104bc3a3685cfa0051ac;0;
157336;988882;Eric Sundahl;Set Designer;Art;551910609251412c1e0059a9;2;
157336;21796;Sally Thornton;Set Designer;Art;551910749251411500004260;0;
157336;14762;Robert Woodruff;Set Designer;Art;5519108bc3a3685cfa0051b8;2;
157336;1400019;Dan Engle;Sculptor;Art;551910f5c3a3684b6b0021c7;0;
157336;98681;Todd Rex;Sculptor;Art;5519110fc3a3681f840029a7;2;
157336;1355530;Cuitlahuac Morales Velazquez;Sculptor;Art;551911289251415918001ccb;0;
157336;52193;R.J. Kizer;ADR & Dubbing;Sound;551911799251412b6d005415;2;
157336;1397823;Alyson Dee Moore;Foley;Sound;551911e59251415918001cf4;0;
157336;1116937;John Roesch;Foley;Sound;551911fc9251416f00006ea1;2;
157336;1050930;Hugo Weng;Dialogue Editor;Editing;55191222c3a36862ef007237;0;
157336;52193;R.J. Kizer;Dialogue Editor;Editing;5519123cc3a3681f84002a00;2;
157336;1378231;Ken J. Johnson;Sound Effects Editor;Sound;551912809251412c1e005a22;0;
157336;1377222;Michael W. Mitchell;Sound Effects Editor;Sound;551912a5c3a3681f84002a12;0;
157336;1417516;Jeff Sawyer;Sound Effects Editor;Sound;551912c9c3a36862ef007255;0;
157336;1341781;Gregg Landaker;Sound Re-Recording Mixer;Sound;5519131d9251412b6d005463;0;
157336;138618;Gary Rizzo;Sound Re-Recording Mixer;Sound;551913c39251415aab001f37;0;
157336;1447601;Andrew Bock;First Assistant Sound Editor;Sound;551913fbc3a3681f84002a57;0;
157336;1447602;Linda Yeaney;First Assistant Sound Editor;Sound;55191411c3a3685cfa005280;0;
157336;1341403;Richard King;Supervising Sound Editor;Sound;5519142d9251412c1e005a72;2;
157336;1357062;Scott R. Fisher;Special Effects Coordinator;Crew;551914859251416f00006f22;0;
157336;1378699;James Paradis;Special Effects Coordinator;Crew;5519149fc3a3684b6b002297;0;
157336;1447603;Dan Neal;CG Supervisor;Crew;551915099251411500004345;0;
157336;1447604;Eugénie von Tunzelmann;CG Supervisor;Crew;55191540c3a3681f84002a94;0;
157336;1447605;Fabio Zangla;Sequence Supervisor;Crew;5519157f9251412b6d0054c2;0;
157336;1447609;Seth Dubieniec;Sequence Supervisor;Crew;551915dcc3a3682aa8000b6c;0;
157336;1447610;Evan Clover;Animation;Visual Effects;5519160f9251415aab001f92;0;
157336;1447611;Trystan James;Animation;Visual Effects;55191623c3a3685cfa0052e8;0;
157336;1417836;Andrew McEvoy;Animation;Visual Effects;5519164b9251411500004384;0;
157336;1447612;Tom Barrett;Visual Effects Editor;Crew;5519167ec3a3684bd8002190;0;
157336;1447613;Lai Lok Chau;Animation;Visual Effects;551916aac3a36862f9007448;0;
157336;1447614;Dorian Knapp;Animation;Visual Effects;551916cbc3a3681f84002ad2;0;
157336;1447615;Gábor Kiss;Animation;Visual Effects;5519170fc3a3681f84002ae2;0;
157336;1447617;Crystal Hadcroft;Visual Effects Editor;Crew;551917a192514115000043b7;0;
157336;1417823;Steve Miller;Visual Effects Editor;Crew;551917dfc3a36862ef00733b;0;
157336;1413116;Ann Podlozny;Visual Effects Producer;Visual Effects;551918069251412b6d00551b;0;
157336;1447621;Graeme Puttock;Visual Effects Producer;Visual Effects;5519187ac3a3681f84002b12;0;
157336;1447622;Jenny Basen;Visual Effects Producer;Visual Effects;551918c0925141731c002a50;0;
157336;1447624;Harrison Goldstein;Visual Effects Producer;Visual Effects;551918fb92514115000043e1;0;
157336;1417828;Andrew Lockley;Visual Effects Supervisor;Visual Effects;5519193fc3a36862f90074a1;0;
157336;1081074;George Cottle;Stunt Coordinator;Crew;551919b09251415aab002014;0;
157336;1447626;Harold Skinner;Gaffer;Lighting;55191a12c3a36862f6006cef;0;
157336;1447627;Martin Keough;Gaffer;Lighting;55191a339251415aab002021;0;
157336;1431089;Sean Oxenbury;Rigging Gaffer;Lighting;55191a5dc3a36862f6006cfc;0;
157336;1447628;Mark Avery;Set Costumer;Costume & Make-Up;55191ae5c3a3684b6b002384;0;
157336;1447632;Leigh Bell;Set Costumer;Costume & Make-Up;55191afdc3a3684bd8002242;0;
157336;1428227;Tom Cummins;Set Costumer;Costume & Make-Up;55191b1ac3a3682aa8000c36;0;
157336;1402494;Sahar Halabi;Set Costumer;Costume & Make-Up;55191b309251415aab00205d;0;
157336;1447633;Kelly Porter;Set Costumer;Costume & Make-Up;55191b4d925141731c002ab7;0;
157336;1417840;Eric A. Lewy;First Assistant Editor;Editing;55191b78c3a3684b6b0023ac;0;
157336;1403490;Alex Gibson;Music Editor;Sound;55191ba39251416f0000700e;0;
157336;1417841;Ryan Rubin;Music Editor;Sound;55191bc29251412b6d0055b9;0;
157336;1357070;Denny Caira;Transportation Coordinator;Crew;55191bde9251416f0000701e;0;
157336;1447636;Bruce L. Brownstein;Location Manager;Production;55191bff9251412b6d0055c5;0;
157336;1345627;Mandi Dillin;Location Manager;Production;55191c23c3a36862ef007413;0;
157336;1442173;Rick Lipton;Dialect Coach;Crew;55191c839251412c1e005bed;0;
157336;1564997;Mark Scoon;Executive In Charge Of Production;Production;56b7820fc3a3684816007221;0;
157336;989750;Deanna Brigidi;Casting Associate;Production;56b782cf9251416615007154;1;
157336;1576050;Frank Reina;Production Office Assistant;Crew;56bd046c9251417353000b2f;0;
157336;1440853;Donald Likovich;Assistant Editor;Editing;56d4e8d1c3a3681e4a0151f6;0;
157336;1463954;Dixie Webster;Casting;Production;56d871f2c3a3681e4a01edad;0;
157336;1426735;Paul Healy;Set Decoration;Art;56f81a4c9251412fdd003166;0;
157336;969743;Dean Wolcott;Supervising Art Director;Art;570bd2f5c3a36802a9000277;2;
157336;1616082;Andrew Kinney;Orchestrator;Sound;572cd0a5c3a3680ff900052e;2;
157336;1463824;Frank Macchia;Music;Sound;572f6ce19251413c2700139c;0;
157336;932186;Bruce Fowler;Orchestrator;Sound;575310969251411f5a0000e6;2;
157336;1571601;David E. Hall;Post Production Supervisor;Crew;5766ccabc3a36863cc000701;0;
157336;1428834;Mato;Color Timer;Editing;579bf956c3a36855d20025b4;2;
157336;68016;Kevin Kaska;Orchestrator;Sound;579cff4f9251411217002c8a;0;/azlSu8Sz9QGeK3xgQS9p3ZvR9q9.jpg
157373;1138701;Jonathan Berman;Director;Directing;52fe4bc39251416c910e4d4d;0;
157373;1138701;Jonathan Berman;Producer;Production;52fe4bc39251416c910e4d59;0;
157373;1138701;Jonathan Berman;Writer;Writing;52fe4bc39251416c910e4d53;0;
157375;21147;Elizabeth Kling;Editor;Editing;53657e7bc3a3681226001a9f;1;
157375;38336;John Peters;Cinematography;Crew;53657e5cc3a3681231001baa;2;
157375;288710;Liz W. Garcia;Director;Directing;52fe4bc39251416c910e4d83;1;
157375;288710;Liz W. Garcia;Writer;Writing;52fe4bc39251416c910e4da1;1;
157375;966560;Chris Trujillo;Production Design;Art;53657e9bc3a3681220001b0d;2;
157375;1017377;Stephanie Holbrook;Casting;Production;53657e8bc3a3681231001bae;1;
157375;1316445;Fred Avril;Music;Sound;53657e49c3a368124a001bb8;0;
157375;1316446;Jennifer Davidoff Cook;Editor;Editing;53657e6cc3a3681226001a9b;0;
157375;1316447;Lance R. Walters;Art Direction;Art;53657eaac3a3681212001a3d;0;
157375;1316448;Thomas F. Kelly;Set Decoration;Art;53657ebac3a368124a001bc5;0;
157375;1316449;Kama K. Royz;Costume Design;Costume & Make-Up;53657ecac3a3681241001c68;0;
1574;531;Danny Elfman;Original Music Composer;Sound;52fe42ffc3a36847f8032b49;2;/pWacZpYPos8io22nEiim7d3wp2j.jpg
1574;557;Colleen Atwood;Costume Design;Costume & Make-Up;52fe42ffc3a36847f8032b79;0;/4hbAdhvoCkENdoFDLKdXck1ESIl.jpg
1574;647;Dion Beebe;Director of Photography;Camera;52fe42ffc3a36847f8032b4f;2;
1574;9154;Martin Walsh;Editor;Editing;52fe42ffc3a36847f8032b55;2;
1574;14915;Gordon Sim;Set Decoration;Art;52fe42ffc3a36847f8032b73;2;
1574;15426;Laura Rosenthal;Casting;Production;52fe42ffc3a36847f8032b61;1;
1574;15557;Bill Condon;Screenplay;Writing;52fe42ffc3a36847f8032bcb;2;/wYS9OCX85SJQWdjQokWVgmX7PQX.jpg
1574;11002;John Myhre;Production Design;Art;52fe42ffc3a36847f8032b67;2;
1574;17633;Rob Marshall;Director;Directing;52fe42ffc3a36847f8032b3d;2;/4UUUna5fohwTxnEbuLOD0ZubWds.jpg
1574;17634;Martin Richards;Producer;Production;52fe42ffc3a36847f8032b43;2;
1574;17635;Ali Farrell;Casting;Production;52fe42ffc3a36847f8032b5b;1;
1574;17636;Andrew M. Stearn;Art Direction;Art;52fe42ffc3a36847f8032b6d;0;
1574;66777;Bob Fosse;Screenplay;Writing;52fe42ffc3a36847f8032bd1;0;/1uMsaRjXwxqFWM7jSILn36HXzEa.jpg
157544;20193;Mark Neveldine;Director;Directing;54d0c1b3c3a36843180034b0;2;/yYxvvbcRGT4VviKjgb9iTorlOYA.jpg
157544;1428986;Chris Cowles;Producer;Production;54e5f63a9251410a030021b1;0;
157544;73417;Joseph Bishara;Original Music Composer;Sound;55854235c3a368502b0027bc;2;/jkFmkZcd16cEX2yGFNNAsNJyN5U.jpg
157544;60426;Christopher Borrelli;Screenplay;Writing;55c35fb79251413ee1001d83;2;
157544;95324;Michael C. Martin;Screenplay;Writing;55c35fcfc3a3686d1e001f3d;2;
157544;3953;Gary Lucchesi;Producer;Production;55c360abc3a3686d1b00211e;2;/zQRUANlcJXa1TFVoCYK1vjIMmEh.jpg
157544;58191;Chris Morgan;Producer;Production;55c360c5c3a3686d0c001d8a;2;/dUGxIwFBLrSFLImxjeda1krndMO.jpg
157544;68602;Tom Rosenberg;Producer;Production;55c361039251413ef1001fc6;2;
157544;1447600;Eric Potter;Editor;Editing;55c36121c3a3686d0e001de4;0;
157544;1494252;Gerardo Madrazo;Director of Photography;Camera;55c361349251413eee001fd0;2;
157544;1034748;Tricia Wood;Casting;Production;55c372289251413ef4002352;1;
157544;1493973;Lisa Zagoria;Casting;Production;55c3723a9251413ee80022a0;1;
157544;10421;Jerry Fleming;Production Design;Art;55c3725bc3a3686d11002240;2;
157544;1493522;Lindsay McKay;Costume Design;Costume & Make-Up;55c3726fc3a3686d1e0021fa;0;
157544;1457694;Germicka Barclay;Hairstylist;Costume & Make-Up;55c37290c3a3686d11002245;0;
157544;1457713;Laine Trzinski;Hairstylist;Costume & Make-Up;55c372a49251413ef4002366;0;
157544;1414539;Deborah Rutherford;Makeup Department Head;Costume & Make-Up;55c372bdc3a3686d0c00201b;0;
157544;1494277;Katherine Dover;Costume Supervisor;Costume & Make-Up;55c372f4c3a3686d1e002217;1;
157544;1494278;Taylor Kannett;Set Costumer;Costume & Make-Up;55c3730e9251413ee1002162;0;
157544;1494279;Kari Montgomery;Script Supervisor;Directing;55c3732a9251413eeb0021be;0;
157559;550227;Orhan Aksoy;Director;Directing;52fe4bc99251416c910e5967;0;
157683;103156;Mario Bianchi;Director;Directing;52fe4bcd9251416c910e61c7;2;
157723;179496;Mark Farrell;Director;Directing;52fe4bcf9251416c910e6693;0;
157779;29388;Mario Siciliano;Director;Directing;56a1383fc3a36858e500ffc6;0;
157787;1073097;Arnauld Mercadier;Director;Directing;52fe4bd29251416c910e6bbf;0;
1578;1032;Martin Scorsese;Director;Directing;52fe4300c3a36847f8032f25;2;/4Xwx5XL1RJj0JQmEo8Fhr6nkpOg.jpg
1578;1035;Paul Schrader;Screenplay;Writing;52fe4300c3a36847f8032f2b;0;/hLdjFQOtgnvgKVL73dH6CWluicy.jpg
1578;1044;Michael Chapman;Director of Photography;Camera;52fe4300c3a36847f8032f37;2;/uGg69IydM1NTgbjEHZVVyCDOW8s.jpg
1578;2554;Mardik Martin;Screenplay;Writing;576185a19251415c1f0000c5;2;
1578;3661;Thelma Schoonmaker;Editor;Editing;52fe4300c3a36847f8032f3d;1;/mGhfN5gVg9U3iitLcCM3l4Bix4o.jpg
1578;3662;Cis Corman;Casting;Production;5604b4489251410273000831;1;
1578;4506;James D. Brubaker;Production Manager;Production;5604b515925141026d000894;2;
1578;16538;Jean Burt Reilly;Hairstylist;Costume & Make-Up;56c0c74ac3a36817fd00c0f0;0;
1578;18379;Hal W. Polaire;Associate Producer;Production;576185fc9251415c190000c2;0;
1578;12437;Phil Abramson;Set Decoration;Art;5604b46dc3a3685c490009b6;2;
1578;8887;Jerry Grandey;Assistant Director;Directing;5604b537c3a3685c4d0008d4;2;
1578;9850;Budd Schulberg;Thanks;Crew;5604b5f9c3a3685c440008d5;2;/GjQG0EVEMIhGy1qM703nmvDVIw.jpg
1578;11472;Irwin Winkler;Producer;Production;52fe4300c3a36847f8032f49;2;/chJjLXD7PlFhuyeverNCgemIAAC.jpg
1578;11476;Richard Bruno;Costume Design;Costume & Make-Up;5604b4ea925141027900085e;2;
1578;14098;Carl Biddiscombe;Set Decoration;Art;5761867f9251415c1c00010d;0;
1578;16514;Robert Chartoff;Producer;Production;52fe4300c3a36847f8032f43;2;
1578;16519;Michael Westmore;Makeup Artist;Costume & Make-Up;57618793c3a368333f000131;2;
1578;16522;Jimmy Nickerson;Stunt Coordinator;Crew;5604b57e9251410276000880;0;
1578;16539;Frank E. Warner;Sound Effects Editor;Sound;568c06dd9251414ecb020329;0;
1578;17657;Pietro Mascagni;Music;Sound;52fe4300c3a36847f8032f31;0;
1578;76701;Allen Payne;Hairstylist;Costume & Make-Up;576187c19251415c1c000134;2;
1578;81533;Marilyn Putnam;Costume Design;Costume & Make-Up;574488f792514133d40000d8;0;
1578;66518;Marty Eli Schwartz;Location Manager;Production;57618b439251415c2b000164;0;
1578;72861;Robbie Robertson;Additional Soundtrack;Sound;5682d03f925141133400c31a;2;/wR0MkHUYG7YMY6ZDeG78R12IWdN.jpg
1578;112526;Allan Wertheim;Assistant Director;Directing;576188209251415c27000116;0;
1578;113658;Mary Keats;Hairstylist;Costume & Make-Up;568ea89cc3a36858fc00316f;1;
1578;137192;Frederic C. Weiler;Set Decoration;Art;576186569251415c270000df;0;
