movie_id;title;original_title;original_language;budget;revenue;runtime;popularity;vote_average;vote_count;release_date;status;adult;homepage;imdb_id;poster_path;tagline;overview;video
140443;The Girl;The Girl;en;0;0;95;2.006277;5.9;14;2012-01-15;Released;false;;tt1127883;/51aXnxcia7aWsjsl39hJXKrIHcH.jpg;The journey will change her forever;A young Texan mother who loses her child to foster care begins smuggling Mexicans across the border.;false
140447;Una noche;Una noche;es;0;0;90;1.73454;5.9;16;2012-02-15;Released;false;;tt2184331;/o1BbNKCjCKtAdPhIors6NDVxzc0.jpg;Three kids. One night. No return.;In Havana, Raul dreams of escaping to Miami. Accused of assault, he appeals to Elio to help him reach the forbidden world 90 miles across the ocean. One night, full of hope, they face the biggest challenge of their lives.;false
140465;Prohibition;Prohibition;en;0;0;330;1.433433;7.6;7;2011-10-02;Released;false;http://www.pbs.org/kenburns/prohibition/;tt1950799;/9WT2VAT5Lo6FQemaNgxj6lkcdIN.jpg;As a battle raged...an era roared;The story of the American activist struggle against the influence of alcohol, climaxing in the failed early 20th century nationwide era when it was banned.;false
140481;Park Avenue: Money, Power & The American Dream;Park Avenue: Money, Power & The American Dream;en;0;0;70;0.883435;6.9;10;2012-01-01;Released;false;http://www.whypoverty.net/en/video/29/;tt2460426;/vrSXEPs8lJKMvRfe73sEhHQGike.jpg;How much inequality is too much?;If income inequality were a sport, the residents of 740 Park Avenue in Manhattan would all be medalists. This address boasts the highest number of billionaires in the United States.;false
140485;Sağ Salim;Sağ Salim;tr;0;0;0;0.289716;6.7;3;2012-05-18;Released;false;;tt2355823;/w0cpiFznGmpX6aNvq36yl1Wg40M.jpg;;;false
140489;The Mother Of Invention;The Mother Of Invention;en;60000;0;105;0.367293;10.0;1;2010-06-25;Released;false;http://www.imdb.com/title/tt1274589/;tt1274589;/rLBA5XEI7qlJey5ClAVOs9qKDk6.jpg;;A mockumentary about an aspiring inventor who dreams of winning an annual young inventor award. The only problem is... he's never made an invention that works.;false
140491;Alienate;Alienate;en;0;0;90;3.21853;4.3;12;2016-02-22;Post Pro;false;http://www.alienatemovie.com;tt2324928;/3orpAS3dmy8DifTYphy9bgSGb0i.jpg;;A couple on the brink of ending their marriage spend a weekend in different cities. After a cataclysmic event strikes, the husband embarks on a physical and emotional quest to return home as a nation prepares for the worst.;false
1405;Greed;Greed;en;546883;0;140;6.925081;7.5;25;1924-12-04;Released;false;;tt0015881;/a5ksTkNrHR3o3hJiFgM2uMfYaRR.jpg;;Greed is the classic 1924 silent film by Erich von Stroheim about a woman who wins the lottery thus becoming obsessed with money and ruining her marriage and the people around her. The film was originally 10 hours long and dramatically and realistically depicted word for word the Frank Norris novel McTeague. Only about 2 hours exist today as it is considered the 'Holy Grail' of lost films.;false
140509;The Foreign Duck, the Native Duck and God in a Coin Locker;アヒルと鴨のコインロッカー;ja;0;0;110;1.017725;6.7;5;2007-06-23;Released;false;;tt0997138;/6MIMynVQy07MsKAl3UdxpvSe1Xb.jpg;;A university student finds himself wrapped up in the bizarre world of his next door neighbor, learning about his history and relationship with a girl who changed his life.;false
140511;King of the Jungle;King of the Jungle;en;0;27;87;0.938234;5.0;1;2000-10-12;Released;false;;tt0177888;/Avyvq41KhMXFL392dlyaUUuJ6Zc.jpg;He was just a kid in a man's body until his mother's killer made him a man with a gun.;Seymore is a young man with the mind of a child. He loves three things in life: basketball, sneaking out for cigarettes, and his mother. But all life's simple pleasures are brutally torn from him when he witnesses his mother gunned down by a neighborhood punk.  Now Seymore must overcome the child within as he rises up to fight for some kind of justice. It's a fight that will take him out into the streets where there are few friends and many enemies -- and one of them is a killer who wants him silenced.;false
140513;Bakeneko: A Vengeful Spirit;怪猫　呪いの沼;ja;0;0;86;0.062612;8.0;1;1968-07-12;Released;false;;tt0202945;/mFyuma4MhhMiFUxtx7qidmGfvX8.jpg;;Nabeshima Naoshige murders his lord, Takafusa Ryuzoji, seeking to gain power and steal his Lord's wife. To avoid her fate, Lady Takafusa drowns herself along with her cat in a nearby marsh. A decade later, Naoshige's efforts to steal another woman triggers a curse on him when she also commits suicide at the same marsh forcing him to suffer the consequences of his past actions.;false
140519;Mascara;Mascara;en;0;0;94;0.970449;6.0;1;1999-05-07;Released;false;;tt0188052;/2Rzs2YBXhenpSGFwGRk7c7hW5jN.jpg;Life is what happens while you're making other plans.;Mascara is the story of three very different women who rediscover the value of their friendship at a time when their lives are in turmoil. Panic sets in as they approach their thirtieth birthdays and nothing is going according to plan.;false
140527;Glitterbug;Glitterbug;en;0;0;60;0.686753;8.0;3;1994-03-05;Released;false;;tt0109909;/8N9x7tB48SLh61qeQzrpnuabOPm.jpg;;A collage of Derek Jarman's super 8 footage spanning over 20 years.;false
140541;Blood Sisters of Lesbian Sin;Blood Sisters of Lesbian Sin;en;0;0;0;0.053233;5.0;1;1997-01-01;Released;false;;tt0300485;/1G1YIkSgUz2JygqN9urzbPfOHLJ.jpg;;Johnny Blake, (Justin Gorence, The Young and the Restless) is a man haunted by his past and dedicated to the destruction of the dark forces. To do so, he has taken on the guise that is feared throughout the occult world: the righteous hero known as The Monk. Three beautiful sisters, the spawn of a demon, seek to control Johnny's mind, his body, his very soul. Sister Avarice (Lara Daans, Electra) is a corporate lawyer who uses her brains and her body to force Johnny into submission. Sister Anger owns a martial arts school for women, with a hatred of men and special passion for the fairer sex. Sister Lust is everything her name implies, running a high class bordello where a night of pleasure can lead to a lifetime of hell. Only one man can;false
1406;City Slickers;City Slickers;en;27000000;179033791;112;7.334686;6.2;232;1991-06-07;Released;false;;tt0101587;/9utnPWr4aaZma19owcEXBo3OLcu.jpg;Yesterday They Were Businessmen. Today They're Cowboys. Tomorrow They'll Be Walking Funny.;New York meets the west in this comedy starring Billy Crystal. Three New York business men decide to take a 'Wild West' vacation that turns out to not be the relaxing vacation they had envisioned.;false
1407;La Vie en Rose;La Môme;fr;0;0;140;11.710507;7.3;433;2007-02-08;Released;false;http://www.tfmdistribution.com/lamome/lamome.htm;tt0450188;/xJMbQkNKt85ZSIh4HucDwENL8dq.jpg;The Extraordinary Story of Edith Piaf;A swirling, impressionistic portrait of an artist who regretted nothing, writer-director Olivier Dahan's La Vie en Rose stars Marion Cotillard in a blazing performance as the legendary French icon Edith Piaf. From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee (Gerard Depardieu), who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th Century.;false
140733;The Gnome;Skřítek;cs;0;0;90;0.314552;7.0;3;2005-03-17;Released;false;;tt0406222;/vxm9azVoSI9MB0dfOyZq4UJcHNY.jpg;;A tragicomedy full of slapstick and vignettes, and even an unexpected shootout. A family of villagers moves up in the world - to the county seat. Dad works as a butcher at a meatpacking plant, mom is a checker at a supermarket. The daughter is at odds with her homeroom teacher, while the son - a vegetarian, anarchist, and avid pothead - is apprenticing as a butcher to please his father. The kid's in hot water with both his forewoman and the police. But dad isn't much of an example, letting himself be tempted by the charms of a lovely young butcher. However much mom tries - visiting the beauty parlor, her psychologist, or even the confessional - her husband shows his interest by moving out. Mom plots revenge. And somehow an imp gets mixed;false
140783;A Mother's Courage;A Mother's Courage;en;0;0;0;0.04013;5.0;1;2009-01-01;Released;false;;tt1343113;/nWGn7jcsdOqyYiW2hi0vJ3oypt5.jpg;;A Mother's Courage (aka The Sunshine Boy) is a moving, compassionate portrayal of a mother's desperate quest to understand the perplexing condition that controls her son. A journey through different countries, where every stop-over opens a new path into the depths of autism - and places her son in a strikingly different perspective as it reaches the end.;false
1408;Cutthroat Island;Cutthroat Island;en;98000000;10017322;119;7.284477;5.7;137;1995-12-22;Released;false;;tt0112760;/odM9973kIv9hcjfHPp6g6BlyTIJ.jpg;The Course Has Been Set. There Is No Turning Back. Prepare Your Weapons. Summon Your Courage. Discover the Adventure of a Lifetime!;Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.;false
140814;The boy can't help it.;Elliot Loves;en;0;;0;0.0;0.0;3;;[{'iso_639_1': 'en', 'name': 'English'}];false;;tt0790653;0.338447;Released;"""Two stages of a Dominican-American's life";false
140818;Ragnarok;Gåten Ragnarok;no;6500000;3721345;120;11.365247;5.7;59;2013-11-11;Released;false;;tt2363213;/wzth1phazWxFEFYTsr8pAYlDvOw.jpg;All myths have an origin;"""Archaeologist Sigurd Svendsen discovers that the Oseberg ship hides a secret from the Viking Age. Along with his two children put Sigurd out on a quest to find the truth. The mystery leads them into """"No Man's Land"""" between Norway and Russia where no man traveling in modern times. Old runes take on new meaning when the secret they uncover is more frightening than anyone could have imagined.                                                                                                                                                                                                                                                                                                                                                                   """;false
140846;Company;Company;en;0;0;145;1.496974;7.0;4;2011-06-15;Released;false;;tt1942831;/ahIRiCdEJAwqe5YevFvuqz4DRIs.jpg;;Following five couples and their friend Robert (Neil Patrick Harris), the perpetual bachelor, Company explores the true meaning of being in a relationship through a series of vignettes. Winner of the 1971 Tony Award for Best Musical, Neil Patrick Harris (How I Met Your Mother, Rent) will led an all-star cast in a sold out event at the New York Philharmonic.;false
140870;Minuscule: Valley of the Lost Ants;Minuscule - La vallée des fourmis perdues;xx;19700000;30000000;89;6.583428;6.6;128;2013-11-17;Released;false;http://www.minuscule.com/en/pages/home;tt2368672;/n2vjaTgg29nv30UQ2dQC5QPRHn5.jpg;;In a peaceful little clearing, the remains of a hastily abandoned picnic sparks a battle between two tribes of ants. A bold young ladybug finds himself caught in the middle. He befriends the leader of the black ants, Mandible, and helps him save the anthill from the assault of the terrible red ant warriors, led by the fearful Butor. A fantastic journey at ground level…;false
140934;The Preacher's Daughter;The Preacher's Daughter;en;0;0;0;0.11207;5.5;2;2012-08-31;Released;false;http://thepreachersdaughter.com/;tt1724982;/VasqaBuiSW5GzlRw8POH7knjWF.jpg;;The estranged daughter of a small town minister is forced to return to the strict, religious home of her youth where she must confront the troubled relationships that caused her to leave four years before;false
141;Donnie Darko;Donnie Darko;en;6000000;1270522;113;18.303148;7.7;3574;2001-01-18;Released;false;;tt0246578;/nmb4QhCRmdfNP6rgb81yUFgI83l.jpg;You can never go too far;After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.;false
1410;Dark Star;Dark Star;en;60000;0;83;4.933923;6.0;120;1974-04-01;Released;false;http://www.theofficialjohncarpenter.com/dark-star/;tt0069945;/eeoSwN8l0mj1gEzRzmXvoAUXxDh.jpg;What Do You Say To A Talking Bomb? All Systems Snafu!!!;"""A low-budget, sci-fi satire that focuses on a group of scientists whose mission is to destroy unstable planets. 20 years into their mission, they have battle their alien mascot, that resembles a beach ball, as well as a """"sensitive"""" and intelligent bombing device that starts to question the meaning of its existence.                                                                                                                                                                                                                                                                                                                                                                                                                                               """;false
141010;And the Crows Will Dig Your Grave;Los buitres cavarán tu fosa;es;0;0;82;6.2E-5;0.0;0;1971-08-11;Released;false;;tt0066868;/kRPUxzFK0hvToSFR8LcoCvm90J0.jpg;;Wells Fargo hires bounty hunters to protect its gold transports from the notorious outlaw Glenn Kovacs. Jeff Sullivan, one of the hired gunmen, buys the freedom of Dan Barker, a prisoner who may lead him to Kovacs. When Barker escapes from Sullivan, the other bounty hunters pursue him also, leading to the ultimate showdown between all parties.;false
141052;Justice League;Justice League;en;0;0;0;25.944629;0.0;0;2017-11-15;Post Pro;false;http://www.justiceleaguethemovie.com;tt0974015;/9rtrRGeRnL0JKtu9IMBWsmlmmZz.jpg;;Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry, and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.;false
141058;A Viking Saga: The Darkest Day;A Viking Saga: The Darkest Day;en;0;0;82;0.06417;3.5;17;2013-06-10;Released;false;;tt2320073;/hCApYEWUGwEJL7ICK1m4Ijagony.jpg;;Cast into a violent and bloody world of murder, Hereward, a novice monk, must deliver the Holy Gospel of Lindisfarne - a book of great beauty and power - to the safety of the Iona monastery, while being pursued by a Viking death squad hell- bent on its capture. On his way to the monastery, he meets a fierce and skilled swordsman who answers his prayers and dedicates his life to protecting Hereward while he delivers the book. In the midst of their journey, they are confronted by Vikings ready to kill in order to get what they want, leaving Hereward and his protector at their mercy.;false
1411;The Rapture;The Rapture;en;1227401;1277401;100;8.319631;6.4;15;1991-10-04;Released;false;;tt0102757;/pkAn82RrSS0pJ0PktCSzr6fxyaP.jpg;"""""""It goes places movies seldom dare to go.""""                                                                                                                 """;A lonely telephone operator leading an empty, amoral life finds God — only to have her faith continually tested in ways beyond what she could ever have imagined.;false
141102;The Swan Princess Christmas;The Swan Princess Christmas;en;40000000;0;90;1.647024;6.0;17;2012-11-05;Released;false;http://www.amazon.co.uk/Swan-Princess-Christmas-Richard;tt1984279;/xGYZ1aC7ihaYOD9UX5BHGjPoHSq.jpg;;Princess Odette, Prince Derek and their trusted woodland friends reunite in this all-new adventure for their first Christmas celebration together! As the kingdom prepares for a festive holiday, the villainous Rothbart plots to destroy Christmas. Will the castle friends be able to stop Rothbart and save the day?  Told in beautiful CG animation for the very first time and featuring music by Anna Graceman from TV’s America’s Got Talent, The Swan Princess Christmas is an enchanting musical holiday treat the whole family will enjoy!;false
141131;The Magnificent Ruffians;Mai ming xiao zi;cn;0;0;100;0.948253;7.0;3;1979-09-20;Released;false;;tt0079043;/2gW4lLs8aTBxTxlkxiPaJMZLTx7.jpg;;Venom regulars Philip Kwok, Chiang Sheng, and Sun Chien star as a gang of unemployed martial artists who spend their days stuffing their faces at local restaurants and letting the staff beat them up instead of paying the bill. Their fortunes appear to improve when the head of a local security agency hires them to take out the competition, who their new employer insists is up to no good. But the boys are being played for fools, and after an unfortunate misunderstanding, they unite with their former adversary to take out the true villain.;false
1412;Sex, Lies, and Videotape;Sex, Lies, and Videotape;en;1200000;0;100;12.293656;6.7;188;1989-08-18;Released;false;;tt0098724;/kOXATYKziiKmoMxgKA10JOO13JZ.jpg;;A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.;false
141262;Season For Assassins;Il tempo degli assassini;it;0;0;0;0.034706;0.0;0;1975-12-27;Released;false;;tt0073792;/2l4x6SNaLHfGHNgf7TgYOvvSl54.jpg;;As a gang of youths terrorizes a city, the weary chief of police finds himself caught between the citizens who cry for blood and a catholic priest who believes the boys will respond to kindness.;false
1413;M. Butterfly;M. Butterfly;en;0;1499795;101;6.516976;6.6;35;1993-09-09;Released;false;;tt0107468;/c7oXl40SpsPifAePUiI1KcGu0SX.jpg;;In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.;false
141319;Spanish Judges;Spanish Judges;en;3500000;0;94;1.000373;5.5;2;2000-10-16;Released;false;;tt0183808;/hhStplbw9cg5ftxX8rP1M27aLQT.jpg;Its all about the con;A con-artist hires two low-lifes to cover him during a deal, ending with three criminals, two dueling pistols, and one night they'll never forget;false
1414;Lovers of the Arctic Circle;Los amantes del círculo polar;es;0;0;112;2.995334;7.1;54;1998-09-04;Released;false;;tt0133363;/4HRUZYCAXN1W3C0qgJpAWbp7nNo.jpg;Destiny cannot be denied.;Otto and Ana are kids when they meet each other. Their names are palindromes. They meet by chance, people are related by chance. A story of circular lives, with circular names, and a circular place (Círculo polar) where the day never ends in the midnight sun. There are things that never end, and Love is one of them.;false
141418;The Letter Writer;The Letter Writer;en;0;0;85;0.584922;7.8;8;2011-11-15;Released;false;;tt2320087;/l1ELTqCokKBAmZoC9bd4Xi1Z8G7.jpg;;When a teenager receives a mysterious letter in the mail, she sets out to find the author. It's a journey that will change her life forever.;false
141489;Hamlet from the Lunt-Fontanne Theatre;Hamlet from the Lunt-Fontanne Theatre;en;0;0;191;0.512134;6.0;2;1964-09-23;Released;false;;tt0058175;/mBAakSLANF6WrMBodmVfpkVoMWZ.jpg;;A stage production of Hamlet filmed at the Lunt-Fontanne Theatre in New York.;false
1415;Party Monster;Party Monster;en;5000000;742898;98;3.007842;5.9;60;2003-09-05;Released;false;;tt0320244;/5mkzsFJVkKXMiGxKsGTXEsxfpJr.jpg;'Til death do they party...;The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down.;false
141520;Rita's Last Fairy Tale;Poslednyaya skazka Rity;en;200000;486937;100;0.560685;7.4;8;2012-11-01;Released;false;http://ritaslastfairytale.ru/;tt1766044;/6dS0fDrigZiHUiwuS5yjJECc919.jpg;;The film speaks about universal themes of love, hate and search for love. The portrait of three women represents these three states. Tanya Neubivko has never been in love but optimistically is searing for it. Her unfortunate and even dangerous encounters with strangers on dates almost got her killed. Rita is happily engaged and planning a wedding after a routine medical check-up. Nadya is a very unhappy doctor who hates her husband and finds relief in alcohol. The story takes place in a surreal hospital with the leaking roof and hollow walls and constantly smoking doctors, where Rita is destined to die.;false
1416;The Coast Guard;해안선;ko;0;0;96;1.915235;6.8;29;2002-11-22;Released;false;;tt0341384;/ji3g52raY5k12bAlIbIkkEEtz4V.jpg;;An overzealous soldier mentally deteriorates after killing an innocent man he thought was a spy.;false
1417;Pan's Labyrinth;El laberinto del fauno;es;19000000;83258226;118;26.817754;7.6;3122;2006-05-27;Released;false;http://www.panslabyrinth.com;tt0457430;/t0TDsqbCTgSi0AL7k4baZrOYYhi.jpg;What happens when make-believe believes it's real?;Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.;false
141714;Wild China;Wild China;en;0;0;300;0.674662;7.1;11;2008-01-01;Released;false;;tt0884762;/8PiwG88aTy6WgMd9VJkQuAJybql.jpg;;Wild China is a six-part nature documentary series on the natural history of China, co-produced by the BBC Natural History Unit and China Central Television and filmed entirely in high-definition.;false
141733;Cottage Country;Cottage Country;en;0;0;91;5.743909;5.0;48;2013-03-13;Released;false;;tt2072933;/nwvSeXIbAIzJWE7HagLjEkWVmNg.jpg;They aren't going to let a little blood spoil their weekend;When Todd takes his girlfriend Cammie up to the family cottage for a reclusive proposal, the last thing he expected to be doing was dealing with was his slacker brother and his hippie girlfriend.  But in this comedy of errors, Todd and Cammie, have to deal with his accidentally murdered brother in order to live happily ever after.;false
141757;The Phantom;Widziadlo;pl;0;0;90;0.011938;0.0;0;1984-07-05;Released;false;;tt0088399;/A2qIN37MuSGPLnKg7L8BNsZzG5b.jpg;;Set in the early years of the century. A story of a country gentleman haunted by the memory of his first wife. His current wife, had enough of his obsession and has taken a lover, who is mysteriously paralyzed. Meanwhile, main character's son gets his first taste of sensual experience with a mute peasant girl.;false
141810;Gli equilibristi;Gli equilibristi;it;0;0;100;0.409337;7.0;9;2012-01-01;Released;false;;tt2370096;/dtHiWt8bxgnwVfVFnlWiE8XnwYp.jpg;;Having cheated on his wife, Giulio, a municipal employee, moves out, but has to find a solution on how to still support his family, and himself.;false
141868;Fatty and Mabel Adrift;Fatty and Mabel Adrift;en;0;0;34;0.314735;6.0;1;1916-01-09;Released;false;;tt0006668;/tqoyOX9mBaccFnmgzHkBioA29PW.jpg;;Villains launch Fatty and Mabel's beachfront house into the ocean.;false
141884;A BIG Love Story;A BIG Love Story;en;0;0;93;0.281145;5.5;4;2012-04-29;Released;false;http://abiglovestory.com/;tt1769383;/4WlVHShZU5L1rOfWjzIdMGvpHYI.jpg;;"""Sam is a former college football star whose chance to play in the NFL abruptly ends with a blown out knee. Seven years later, he finds himself alone, working a minimum wage job and weighing a deadly 413lbs. The time has come for some change! The time has come for some weight loss! Enter Cassie, a personal trainer who not only helps him lose weight but find love. Steering clear of the standard transformation formula seen on many current television shows such as, """"Biggest Loser,"""" Sam finds acceptance - and love - in unexpected places.                                                                                                                                                                                                                 """;false
1419;Vollidiot;Vollidiot;de;0;0;102;1.99742;4.3;25;2007-04-11;Released;false;http://www.vollidiot-derfilm.de/;tt0890888;/41EsLkSWhpCJ0hNGo5A2L0WsZ6C.jpg;;Based on Tommy Jaud's bestselling novel, this comedy focuses on a dispassionate clerk and his set-backs in life. 29-year-old Simon works in a phone shop, but his thoughts just circle around finding a new girl-friend after being left by his last one year ago. While his Croatian cleaner tries to procure him, his efforts to chat up women in clubs also fail. However, he finds the woman of his dreams (and mother of their future children) in his most hated coffee shop, although not having a clue how to win her heart...;false
141950;Calm at Sea;La mer à l'aube;fr;0;0;90;1.485498;4.1;8;2012-03-21;Released;false;;tt2171815;/3cY1lD054yTe5Pxbxb80TIq9kZc.jpg;;A teenager joins the resistance in Nazi-occupied France during World War II.;false
141976;Mistletoe Over Manhattan;Mistletoe Over Manhattan;en;0;0;87;0.637774;5.7;6;2011-11-06;Released;false;http://www.hallmarkchannel.com/mistletoeovermanhattan;tt2064865;/fxKGYVXP3aUbRTVmpu4EpMbuPIZ.jpg;;Rebecca, Mrs. Claus (Tedde Moore) is worried that her exhausted, workaholic husband (Mairtin O’Carrigan) has lost his holiday spirit. She believes she can help him recapture his bliss and secretly heads to the one place she knows the spirit of Christmas must still exist: New York City, where she first fell in love with Nick.  In a crowded New York diner, Rebecca befriends Joe (Greg Bryk), a caring cop who is worried about this kindly grandmother, who’s alone and low on funds. Joe reveals he and his wife Lucy (Tricia Helfer) are in the middle of a divorce. Sensing that Joe is still very much in love with his wife, Rebecca agrees to work temporarily as the family’s nanny until Christmas.  To Rebecca’s delight, by healing Joe and Lucy’s fam;false
141976;Mistletoe Over Manhattan;Mistletoe Over Manhattan;en;0;0;87;0.637774;5.7;6;2011-11-06;Released;false;http://www.hallmarkchannel.com/mistletoeovermanhattan;tt2064865;/fxKGYVXP3aUbRTVmpu4EpMbuPIZ.jpg;;Rebecca, Mrs. Claus (Tedde Moore) is worried that her exhausted, workaholic husband (Mairtin O’Carrigan) has lost his holiday spirit. She believes she can help him recapture his bliss and secretly heads to the one place she knows the spirit of Christmas must still exist: New York City, where she first fell in love with Nick.  In a crowded New York diner, Rebecca befriends Joe (Greg Bryk), a caring cop who is worried about this kindly grandmother, who’s alone and low on funds. Joe reveals he and his wife Lucy (Tricia Helfer) are in the middle of a divorce. Sensing that Joe is still very much in love with his wife, Rebecca agrees to work temporarily as the family’s nanny until Christmas.  To Rebecca’s delight, by healing Joe and Lucy’s fam;false
141978;One false move meant death when ... They Rode West.;They Rode West;en;0;;0;0.0;0.0;;;[{'iso_639_1': 'en', 'name': 'English'}];false;;tt0047575;0.423377;Released;"""Dr. Allen Seward (Robert Francis) is assigned to a western cavalry post where his predecessors had been drunks and slackers. The post doesn't take kindly to him either, especially after he disregards regulations and tends to sick Indians on the malaria-infested reservation. The Indians break away from the reservation to move to a healthier higher ground, and when they join with the Comanches to besiege the fort, Seward is branded as a """"woodhawk"""", the bird that turns against its own. Donna Reed is present as the niece of the post commander";false
142;Brokeback Mountain;Brokeback Mountain;en;14000000;178043761;134;11.787044;7.5;1531;2005-09-02;Released;false;http://www.brokebackmountain.com;tt0388795;/z2DqVxj17aW6xpimRlCLfhKSfUm.jpg;Love is a force of nature.;Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.;false
1420;Breakfast on Pluto;Breakfast on Pluto;en;0;0;128;4.984987;7.0;77;2005-09-03;Released;false;http://www.breakfastonpluto.co.uk/;tt0411195;/14tmdb1PiLNDZf3VD29S2nUKVV0.jpg;Same world. Different planet.;"""In the 1970s, a foundling lad, Patrick """"Kitten"""" Braden, comes of age by leaving his Irish town for London, in part to look for his mother and in part because his trans-gender nature is beyond the town's understanding.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  """;false
142012;Gang in Blue;Gang in Blue;en;0;0;97;0.652515;6.0;1;1996-09-08;Released;false;;tt0116393;/oj5ggatdvignU2DmjIdyeKZTyzb.jpg;Set Up and Betrayed ...;A black police officer discovers a cell of white supremacist vigilantes within his department.;false
142052;Irene in Time;Irene in Time;en;2000000;0;95;0.519131;1.0;1;2009-06-19;Released;false;http://www.ireneintime.com/;tt0815182;/iqbeR6O2dQJdXs1LWHJfbj0od0w.jpg;Time Never Kills the Love of Your Life;A film about the complex relationships between fathers and daughters, and the potential lifelong consequences of those relationships.;false
142064;It's A Bird, It's A Plane, It's Superman!;It's A Bird, It's A Plane, It's Superman!;en;0;0;92;0.100013;5.5;2;1975-02-21;Released;false;;tt0339210;/nR9mGgSC5lDpk3lVdblCkF3Pp46.jpg;The funniest Superhero story ever!;TV adaptation of the campy 1960s Broadway musical about the Man of Steel, his friends, his enemies, and his self-image problems.;false
142084;Hiroshima;Hiroshima;es;0;0;80;0.045762;5.0;1;2009-09-15;Released;false;;tt1504402;/rnZlXisjmi59yY3qOZsrvmr7gdC.jpg;;A young man in Uruguay has trouble expressing himself verbally. As the lead singer in a band, he interacts with the world through his music.;false
1421;The Man Who Loved Women;L'Homme qui aimait les femmes;fr;0;0;119;7.623327;7.1;34;1977-04-27;Released;false;;tt0076155;/vc0YdTNFeGdQ4fUkL11nshGnXZs.jpg;;At Bertrand Morane's burial there are many of the women that the 40-year-old engineer loved. In flashback Bertrand's life and love affairs are told by himself while writing an autobiographical novel.;false
142106;Petunia;Petunia;en;0;0;112;1.846272;5.5;6;2013-06-28;Released;false;;tt1826813;/xUTFovFw9TG6VtZndXCaWwY0DMx.jpg;;The story of a family whose growth is stunted... a family that learns how to love themselves while loving each other (a little too much).;false
142115;Five Dances;Five Dances;en;0;0;83;1.8256;6.6;20;2013-06-19;Released;false;;tt2186781;/rCyKnWGg9rqjzVxbBlhqOpOvLxT.jpg;;FIVE DANCES, written and directed by Alan Brown, is a creatively adventurous narrative feature film set in the New York 'downtown' modern dance world.  The story follows the rocky emotional journey of an 18-year old dancer (the amazing Ryan Steele) with talent to burn, who must choose between his responsibility to his broken family in the Midwest, and forging a life and career for himself.  The film features five of New York's most gifted dancers acting on film for the very first time, and performing the choreography of internationally acclaimed choreographer Jonah Bokaer.;false
142119;Food Stamped;Food Stamped;en;0;0;60;0.142575;5.0;1;2010-10-09;Released;false;http://www.foodstamped.com/;tt1667079;/l3zGJzAKVFYHsRXa9qaG8IDwtk9.jpg;Is it possible to eat healthy on a food stamp budget?;Food Stamped is an informative and humorous documentary film following a couple as they attempt to eat a healthy, well-balanced diet on a food stamp budget. Nutrition educator Shira Potash teaches nutrition-based cooking classes to elementary school students in low-income neighborhoods, most of whom are eligible for food stamps. In an attempt to walk a mile in their shoes, Shira and her documentary filmmaker husband embark on the food stamp challenge where they eat on roughly one dollar per meal. Along the way, they consult with food justice activists, nutrition experts, politicians, and ordinary people living on food stamps, all in order to take a deep look at the struggles low-income Americans face every day while trying to put three-s;false
142150;Kidnapped;Kidnapped;en;0;0;155;0.309018;6.0;1;1995-11-05;Released;false;;tt0113539;/rsT4hgI8dAX5Jwr1QvB085cOfDG.jpg;;When Scottish young gentleman David Balfour's father dies, he leaves school to collect his inheritance from uncle Ebenezer, who in turn sells the boy as a future slave to a pirate ship. When staunch Stuart dynasty supporter Alan Breck Stewart accidentally boards the ship, he takes David along on his escape back to Edinburgh. They part and meet again repeatedly, mutually helpful against the Redcoats and respectful, although David is loyal to the English crown, but learns about its cruel oppression. Both ultimately face their adversaries.;false
