movie_id;company_id;company_name
2013;11434;Région Nord-Pas-de-Calais
2014;315;Filmstiftung Nordrhein-Westfalen
2014;867;Anka Film
2014;1760;Dorje Film
2014;2406;Filmförderung Hamburg
2014;4247;Filmförderungsanstalt (FFA)
2014;7201;Norddeutscher Rundfunk (NDR)
2014;75411;BKM
2014;75412;Kulturelle Filmförderung Schleswig-Holstein
2014;75413;nordmedia Fonds GmbH
2015;868;Cinema Service
2016;858;Tessalit Productions
2017;4298;Remstar Productions
2017;16850;ApolloMedia Distribution
2017;16921;Kismet Entertainment Group
2017;18516;Seven Arts Films
2018;441;Columbia Pictures Corporation
2018;763;Intermedia Films
2018;869;Dee Gee Entertainment
2018;870;Tapestry Films
2018;34207;Prufrock Pictures
2018;65403;IMF Internationale Medien und Film GmbH & Co. Produktions KG
2019;33;Universal Pictures
2019;467;Renaissance Pictures
2019;11462;Alphaville Films
2020;12;New Line Cinema
2020;872;George Street Pictures
2020;873;The Lloyd Segan Company
2021;247;Granada Film Productions
2021;271;Mainstream S.A.
2021;5358;Canal+
2021;20777;British Screen Productions
2021;31080;Polygram Filmed Entertainment
2022;12;New Line Cinema
2022;441;Columbia Pictures Corporation
2022;879;Out of the Blue... Entertainment
2022;2608;Happy Madison Productions
2023;877;Casey Silver Productions
2023;9195;Touchstone Pictures
2023;19477;Dune Films
2024;347;Centropolis Entertainment
2024;441;Columbia Pictures Corporation
2024;762;Mutual Film Company
2024;9269;Global Entertainment Productions GmbH & Company Medien KG
2026;14;Miramax Films
2026;890;Cheyenne Enterprises
2026;2448;Yari Film Group
2026;11027;Stratus Film Co.
2026;26947;Syndicate Films International
2026;26948;Equity Pictures Medienfonds GmbH & Co. KG II
2026;26949;Hostage GmbH
2028;18;Gracie Films
2028;306;Twentieth Century Fox Film Corporation
2029;883;Les Productions du Champ Poirier
2029;884;TPS Cinéma
2029;3823;TF1 Films Production
2029;63893;Téléma
203;120;Scorsese Productions
2033;887;Neo Productions
2033;888;Overseas FilmGroup
2034;79;Village Roadshow Pictures
2034;172;NPV Entertainment
2034;6194;Warner Bros.
2034;19507;Outlaw Productions (I)
2034;24939;WV Films II
2038;14159;Seven Arts Pictures
2038;14723;Carolco Pictures
2039;8411;Metro-Goldwyn-Mayer (MGM)
2039;67823;Star Partners
204;141;Véra Films
204;144;Fono Roma
204;534;Filmsonor
204;11788;Compagnie Industrielle et Commerciale Cinématographique (CICC)
2042;7380;Initial Entertainment Group (IEG)
2043;4;Paramount Pictures
2043;902;AZL Productions KG
2043;903;David Brown Productions
2043;904;MFP Munich Film Partners
2043;905;Phase 1 Productions
2043;906;Revelations Entertainment
2044;79;Village Roadshow Pictures
2044;829;Vertigo Entertainment
2044;1143;Sound for Film
2044;6194;Warner Bros.
2045;8411;Metro-Goldwyn-Mayer (MGM)
2045;10308;Dino De Laurentiis Company
2045;10355;Spelling Films
2046;126;Lakeshore Entertainment
2046;11462;Alphaville Films
2047;33;Universal Pictures
2048;306;Twentieth Century Fox Film Corporation
2048;415;Laurence Mark Productions
2048;1302;Davis Entertainment
2048;12485;Overbrook Entertainment
2048;19354;Mediastream Vierte Film GmbH & Co. Vermarktungs KG
2048;19355;Canlaws Productions
2049;910;MFA Filmdistribution
2049;912;Karma Films
2049;914;Filmladen
205;35;Lions Gate Films
205;60;United Artists
205;564;Industrial Development Corporation of South Africa
205;1205;Endgame Entertainment
205;2760;Miracle Pictures
205;7495;Sixth Sense Productions
205;11912;Mikado Film
205;19834;Inside Track Films
2054;915;Hollywood Pictures
2054;916;The Charlie Mopic Company
2054;1382;PolyGram Filmed Entertainment
2054;10201;Interscope Communications
2055;335;Tig Productions
2055;9195;Touchstone Pictures
2055;10157;Beacon Pictures
2055;18619;Cobalt Media Group
2056;921;Next Wednesday Productions
2056;922;SenArt Films
2057;763;Intermedia Films
2057;813;DiNovi Pictures
2057;1171;Epsilon Motion Pictures
2057;8411;Metro-Goldwyn-Mayer (MGM)
2057;10103;Via Rosa Productions
2057;13816;Hyde Park Entertainment
2057;76083;UGC DA International
2059;2;Walt Disney Pictures
2059;130;Jerry Bruckheimer Films
2059;831;Saturn Films
2059;19097;Junction Entertainment
2061;20987;Balboa Entertainment
2062;2;Walt Disney Pictures
2062;3;Pixar Animation Studios
2064;175;Caravan Pictures
2064;915;Hollywood Pictures
2067;158;Spyglass Entertainment
2067;3638;The Jacobson Company
2067;9195;Touchstone Pictures
2067;22103;Red Horizon Productions
207;9195;Touchstone Pictures
207;10282;Silver Screen Partners IV
2071;927;Palace Pictures
2071;8411;Metro-Goldwyn-Mayer (MGM)
2072;928;Catalyst Films International
2072;929;Fuji Eight Company
2074;14;Miramax Films
2075;634;ABC Pictures
2077;930;Lone Star Corporation
2078;930;Lone Star Corporation
2079;930;Lone Star Corporation
2082;7405;Dimension Films
2082;10370;Spectacle Entertainment Group
2082;21438;Nightfall Productions
2084;931;HAL Films
2084;932;Mirage Enterprises
2084;9349;Film4
2085;1885;Silver Pictures
2085;6194;Warner Bros.
2086;4;Paramount Pictures
2087;33;Universal Pictures
2087;1644;Largo Entertainment
2088;10163;Working Title Films
2088;31080;Polygram Filmed Entertainment
2088;36907;Hilary Henkin
2089;934;Cutting Edge Entertainment
2089;935;Golden ParaShoot Entertainment
2091;278;Propaganda Films
2091;924;The Turman-Morrissey Company
2091;925;Nu Image Films
2093;938;First Floor Features
2095;1164;City Heat Productions
2095;34206;Sagg Main Productions
2095;34207;Prufrock Pictures
2097;955;Nikkatsu
2098;5484;Winters Hollywood Entertainment Holdings Corporation
2098;8411;Metro-Goldwyn-Mayer (MGM)
2098;13980;Jack Cummings Productions
2099;484;De Laurentiis Entertainment Group (DEG)
2099;3418;Famous Films (II)
2099;22847;International Film Corporation
21;13723;Bruce Brown Films
2100;27;DreamWorks SKG
2102;958;Japan America Picture Company
2103;306;Twentieth Century Fox Film Corporation
2103;574;Lightstorm Entertainment
2104;147;Fidélité Productions
2104;819;Mars Films
2104;5358;Canal+
2105;33;Universal Pictures
2105;491;Summit Entertainment
2105;506;Newmarket Capital Group
2105;3169;Zide-Perry Productions
2107;559;TriStar Pictures
2107;960;L.A. Films
2107;14723;Carolco Pictures
2108;33;Universal Pictures
2108;8812;Channel Productions
2108;11043;A&M Films
2109;12;New Line Cinema
211;402;Luna Filmproduktion
2110;104;Canal Plus
2110;356;TF1 Films Productions
2110;480;Tobis
2110;963;Destiny
2110;6896;EuropaCorp
2111;943;Les Films de la Suane
2111;944;Le Film
2112;4;Paramount Pictures
2112;4564;Icon Entertainment International
2114;5;Columbia Pictures
2114;4164;Square USA
2114;20033;Chris Lee Productions
2115;964;Keith Barish Productions
2115;965;TAFT Entertainment Pictures
2115;3268;Home Box Office (HBO)
2116;333;Original Film
2116;966;Monarch Pictures
2116;8411;Metro-Goldwyn-Mayer (MGM)
2117;21248;Goldkind Filmproduktion
2117;50286;Broth Film
2118;508;Regency Enterprises
2118;2428;Wolper Organization
2118;6194;Warner Bros.
2119;4;Paramount Pictures
2119;10288;Don Simpson/Jerry Bruckheimer Films
2123;306;Twentieth Century Fox Film Corporation
2123;1156;Conundrum Entertainment
2124;915;Hollywood Pictures
2124;1504;Cinergi Pictures Entertainment
213;8411;Metro-Goldwyn-Mayer (MGM)
2133;6194;Warner Bros.
2133;16061;Baltimore Spring Creek Productions
2133;18990;Radiant Productions
2134;4864;George Pal Productions
2134;40552;Galaxy Films Inc.
2135;27;DreamWorks SKG
2135;6194;Warner Bros.
2139;3302;Harbor Productions
2139;5798;Shaw Brothers
2139;6194;Warner Bros.
214;35;Lions Gate Films
214;2061;Twisted Pictures
214;23019;Evolution Entertainment
2140;306;Twentieth Century Fox Film Corporation
2140;972;Current Entertainment
2140;973;Immortal Entertainment
2140;5358;Canal+
2140;6896;EuropaCorp
2140;73954;Quality Growth International Ltd.
2141;974;Five Mile River Films
2141;975;Gerber Pictures
2141;976;Marvin Worth Productions
2141;977;Splendid Television
2142;14;Miramax Films
2142;978;Across the River Productions
2142;979;Woods Entertainment
2143;181;Channel Four Films
2143;697;Alta Films S.A.
2143;980;The Glasgow Film Fund
2143;981;Televisión Española
2143;982;Road Movies Dritte Produktionen
2143;983;Parallax Pictures
2143;984;Institute of Culture
2143;985;Filmstiftung NRW
2143;986;Degeto Film
2144;987;USA Films
2148;41;Orion Pictures
2148;427;PSO International
2148;991;Totally Independent
2149;8411;Metro-Goldwyn-Mayer (MGM)
215;35;Lions Gate Films
215;1053;Got Films
215;2061;Twisted Pictures
215;23019;Evolution Entertainment
215;64651;Saw 2 Productions
2151;992;ApolloProScreen
2153;306;Twentieth Century Fox Film Corporation
2153;8263;EMI Films
2154;993;Wildstreet Pictures
2155;7405;Dimension Films
2155;12552;Marty Katz Productions
2157;12;New Line Cinema
2157;14024;Irwin Allen Productions
2157;19902;Prelude Pictures
2157;30253;Saltire Entertainment
216;10869;Filmverlag der Autoren
216;11626;Tango Film
2160;306;Twentieth Century Fox Film Corporation
2160;79401;Windsor Productions
2161;306;Twentieth Century Fox Film Corporation
2162;6194;Warner Bros.
2162;10210;Morgan Creek Productions
2163;4;Paramount Pictures
2163;10308;Dino De Laurentiis Company
2163;10355;Spelling Films
2164;347;Centropolis Entertainment
2164;694;StudioCanal
2164;10320;Carolco Entertainment
2165;35;Lions Gate Films
2165;995;Cinerenta Medienbeteiligungs KG
2165;996;Pearl Pictures
2165;997;Still Productions
2166;718;Arts Council of England
2166;3268;Home Box Office (HBO)
2166;4790;IMA Productions
2166;15671;France 2 Cinéma
2169;998;Royal Film
217;1;Lucasfilm
217;4;Paramount Pictures
2171;1002;Eureka Pictures
2172;1003;Filmkameratene A/S
2172;14723;Carolco Pictures
2176;333;Original Film
2179;12;New Line Cinema
2179;12178;Red Hour Films
218;41;Orion Pictures
218;1280;Pacific Western
218;3952;Hemdale Film
218;4764;Cinema 84
218;7745;Euro Film Funding
2180;1005;Sweetwater
2182;989;Four Square Productions
2185;9195;Touchstone Pictures
2189;1009;Crown International Pictures
2189;1010;Marimark Productions
219;49;El Deseo
2192;2410;Filmes
2192;10786;Capitole Films
2193;1009;Crown International Pictures
2193;1010;Marimark Productions
2196;737;Sidney Kimmel Entertainment
2196;1012;Parabolic Pictures
2196;1013;Stable Way Entertainment
2196;1014;Target Media Entertainment
2196;3801;VIP 2 Medienfonds
2196;10760;VIP 1 Medienfonds
2199;1017;Hairy Productions
22;2;Walt Disney Pictures
22;130;Jerry Bruckheimer Films
220;6194;Warner Bros.
2202;8411;Metro-Goldwyn-Mayer (MGM)
2204;7025;Westdeutscher Rundfunk (WDR)
2204;10869;Filmverlag der Autoren
2210;484;De Laurentiis Entertainment Group (DEG)
2210;27023;Kestrel Films
2210;78875;Earth Girls
2212;1011;Michael Obel Productions
222;50;Deutsche Vereinsfilm AG
222;51;Fox Europa Produktion
223;1553;Selznick International Pictures
2241;230;Boje Buck Produktion
2246;5;Columbia Pictures
2246;12;New Line Cinema
2246;97;Castle Rock Entertainment
2246;1023;Nelvana Limited
2251;508;Regency Enterprises
2251;711;Fox 2000 Pictures
2251;1171;Epsilon Motion Pictures
2251;58248;Unfaithful Filmproduktion GmbH & Co. KG
2252;288;BBC Films
2252;805;Serendipity Point Films
2252;806;Téléfilm Canada
2252;2743;Astral Media
2252;7419;Scion Films
2252;10146;Focus Features
2252;11550;Corus Entertainment
2252;16880;Shine Pictures
2252;20244;Kudos Film and Television
2253;60;United Artists
2253;6100;Achte Babelsberg Film
2253;8411;Metro-Goldwyn-Mayer (MGM)
2253;9168;Bad Hat Harry Productions
2255;14;Miramax Films
2255;16934;View Askew Productions
2259;118;Det Danske Filminstitut
2259;705;Spring Creek Productions
2259;850;Eurimages
2259;10598;Costa do Castelo Filmes
2259;13096;Neue Constantin Film
2259;33027;House of Spirits Film
226;43;Fox Searchlight Pictures
226;54;The Independent Film Channel Productions
226;307;IFC Films
226;1422;Killer Films
226;11351;Hart-Sharp Entertainment
2261;19704;Wolper Productions
2261;95356;Stax Records
2262;1627;Maran Film
2262;11626;Tango Film
2262;16814;Süddeutscher Rundfunk (SDR)
2262;29165;Rialto Film
2262;33352;Trio Film
2262;67081;Laura Film
2263;559;TriStar Pictures
2263;14723;Carolco Pictures
2264;7025;Westdeutscher Rundfunk (WDR)
2264;29165;Rialto Film
2264;33352;Trio Film
2266;1031;Filmazure
2266;1032;Pirol Stiftung
2266;1033;Victoires International
2267;12;New Line Cinema
2267;20569;Michael Phillips Productions
2268;12;New Line Cinema
2268;289;Ingenious Film Partners
2268;1473;Depth of Field
2268;1938;Scholastic Productions
2269;1038;Bazelevs Production
2269;1039;Channel One Russia
2269;1040;TABBAK
227;70;American Zoetrope
227;6194;Warner Bros.
2270;4;Paramount Pictures
2270;289;Ingenious Film Partners
2270;435;Di Bonaventura Pictures
2270;5374;Marv Films
2270;23420;Vaughn Productions
2274;306;Twentieth Century Fox Film Corporation
2274;2527;Marc Platt Productions
2274;10221;Walden Media
2275;4;Paramount Pictures
2275;21409;MFP Munich Film Partners GmbH & Company I. Produktions KG
2275;25358;Krane Entertainment
2275;38005;Neufeld Rehme Productions
2277;415;Laurence Mark Productions
2277;436;1492 Pictures
2277;441;Columbia Pictures Corporation
2277;9195;Touchstone Pictures
2277;18990;Radiant Productions
228;12372;Universum Film (UFA)
2280;18;Gracie Films
2280;306;Twentieth Century Fox Film Corporation
2280;21451;American Entertainment Partners II L.P.
2284;771;Mandate Pictures
2284;1811;FilmColony
2284;10221;Walden Media
2284;11576;Ontario Media Development Corporation (OMDC)
2284;66078;Gang of Two Productions
2286;1049;Kasander Film Company
2287;1050;David LaChapelle Studios
2287;1051;HSI Productions
2287;1052;Darkfibre Entertainment Ltd.
2287;1053;Got Films
2288;5;Columbia Pictures
2289;14;Miramax Films
2289;932;Mirage Enterprises
2289;1370;Castel Film Romania
2289;2570;Bona Fide Productions
2289;10102;Cattleya
229;33;Universal Pictures
2290;5;Columbia Pictures
2290;9269;Global Entertainment Productions GmbH & Company Medien KG
2290;10230;Blue Wolf
2290;22684;Kasso Inc. Productions
2291;559;TriStar Pictures
2291;14723;Carolco Pictures
2292;14;Miramax Films
2292;16934;View Askew Productions
2293;33;Universal Pictures
2293;37;Gramercy Pictures
2293;11462;Alphaville Films
2293;16934;View Askew Productions
2294;7405;Dimension Films
2294;16934;View Askew Productions
2294;53009;Miramax
2295;308;The Weinstein Company
2295;16934;View Askew Productions
2297;82;Renn Productions
2297;6542;Pricel
2297;11407;Baltimore Pictures
2300;3592;Warner Bros. Family Entertainment
2300;8816;Northern Lights Entertainment
2300;55527;Courtside Seats Productions
2302;559;TriStar Pictures
2302;11407;Baltimore Pictures
2307;915;Hollywood Pictures
2309;12;New Line Cinema
2309;20360;Internationale Filmproduktion Blackbird Erste
231;129;Section Eight
231;6194;Warner Bros.
231;6735;Participant Media
231;7786;FilmWorks
231;20665;4M
231;20666;MID Foundation
2310;4;Paramount Pictures
2310;2265;Shangri-La Entertainment
2310;11395;ImageMovers
2310;24955;Paramount Animation
2312;1062;Boll Kino Beteiligungs GmbH & Co. KG
2312;1063;Brightlight Pictures
2312;1064;Herold Productions
2313;33;Universal Pictures
2313;598;Team Todd
2313;1046;Prime Film Productions LLC
2313;1047;Younger Than You
232;33;Universal Pictures
2320;1885;Silver Pictures
2320;6194;Warner Bros.
2321;41;Orion Pictures
2321;1072;Mysterious Arts
2321;14150;Orion Pictures Corporation
2322;33;Universal Pictures
2323;13;Universal Studios
2324;2226;Media 8 Entertainment
2324;2324;Empire Films
2324;2959;Alla Prima Productions
2324;2960;Brushwork Pictures
233;14150;Orion Pictures Corporation
233;14772;Warner Bros. Home Entertainment Group
2330;189;ARP Sélection
2330;1074;Cofimage 9
2330;3823;TF1 Films Production
2330;5358;Canal+
2330;6896;EuropaCorp
2330;79076;Studio Image 4
2332;189;ARP Sélection
2332;356;TF1 Films Productions
2333;1084;Colonia Media
2333;1085;FilmInterest
2334;1075;Europa Corp
2335;1076;Apipoulaï
234;55;Decla Film Gesellschaft Holz & Co.
2348;915;Hollywood Pictures
2348;1087;Aurora Productions
2348;1382;PolyGram Filmed Entertainment
2348;10201;Interscope Communications
235;5;Columbia Pictures
235;1153;Act III Communications
235;90896;The Body
235;90897;Act III
2355;5;Columbia Pictures
2355;2608;Happy Madison Productions
2355;3800;Sunlight Productions
2355;7295;Relativity Media
2355;11708;Madison 23
2357;906;Revelations Entertainment
2357;1092;Mockingbird Pictures
2357;41251;Reveal Entertainment
2359;308;The Weinstein Company
236;105;Ciby 2000
236;11840;Film Victoria
236;39250;House & Moorhouse Films
2360;8;Fine Line Features
2360;1094;Homerun Productions
2360;1095;Portman Entertainment Group
2360;1096;Rich Pickings
2360;1097;Sky Pictures
2360;1098;Wave Pictures
2362;8411;Metro-Goldwyn-Mayer (MGM)
2363;1099;AJYM-Films
237;11561;Recorded Picture Company (RPC)
2370;33;Universal Pictures
238;4;Paramount Pictures
238;10211;Alfran Productions
2383;82;Renn Productions
2383;1121;Price
239;219;The Mirisch Corporation
239;11982;Ashton Productions
2395;47;Constantin Film
2395;356;TF1 Films Productions
2395;866;Pathé Renn Productions
2395;1992;La Petite Reine
2395;1994;Tri Pictures
2395;1995;Sorolla Films
2395;1996;Novo RPI
2395;5358;Canal+
2395;8676;uFilm
2395;9335;Canal+ España
2395;11921;Le Tax Shelter du Gouvernement Fédéral de Belgique
2395;20409;Les Editions Albert René
24;14;Miramax Films
24;59;A Band Apart
24;39121;Super Cool ManChu
240;4;Paramount Pictures
240;536;The Coppola Company
241;508;Regency Enterprises
241;644;Alcor Films
241;4198;Ixtlan
241;6194;Warner Bros.
241;10104;New Regency Pictures
241;68551;J D Productions
242;4;Paramount Pictures
2428;13579;George Stevens Productions
243;32;Buena Vista
243;9195;Touchstone Pictures
2433;1147;Madeleine Films
2436;37;Gramercy Pictures
2438;4;Paramount Pictures
244;6;RKO Radio Pictures
2440;2479;Myung Film Company
2440;7036;CJ Entertainment
2441;9974;Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
2441;32718;Departamento de Cultura del Gobierno Vasco
2441;82310;Idea
2442;37892;Keystone Entertainment
2442;38303;Cine Cut Films Inc.
2447;12;New Line Cinema
2447;1143;Sound for Film
2447;12292;Temple Hill Entertainment
245;33;Universal Pictures
2453;8411;Metro-Goldwyn-Mayer (MGM)
2453;22058;Krisjair
2453;22059;Laredo
2454;5888;Walt Disney
2454;10221;Walden Media
2454;11345;Stillking Films
2454;11440;Ozumi Films
2454;11441;Propeler
2454;11442;Silverbell Films
2454;76043;Revolution Sun Studios
2455;53;Les Films du Carrosse
2455;472;Soprofilms
2455;875;Films A2
2457;643;Société Nouvelle Pathé Cinéma
2459;7961;Gaumont International
2459;17873;Les Productions de la Guéville
246;567;Office Kitano
246;568;Saito Entertainment
246;569;Tokyo FM Broadcasting Company
246;570;Bandai Visual Company (JAPAN)
2462;9;Gaumont
2462;1131;Rizzoli Films
2469;49;El Deseo
247;60;United Artists
247;52795;Harris-Kubrick Productions
2470;11955;Sogepaq
2470;16320;Animatógrafo
2470;21108;Fernando trueba Producciones Cinematográficas
248;1044;Franton Production
2486;289;Ingenious Film Partners
2486;306;Twentieth Century Fox Film Corporation
2486;444;Dune Entertainment
2486;445;Major Studio Partners
2486;711;Fox 2000 Pictures
2486;1302;Davis Entertainment
2486;2735;Mid Atlantic Films
2487;622;Toho Film (Eiga) Co. Ltd.
249;18;Gracie Films
249;306;Twentieth Century Fox Film Corporation
2493;1153;Act III Communications
2493;49243;The Princess Bride Ltd.
2493;49244;Buttercup Films Ltd.
25;33;Universal Pictures
25;1522;Neal Street Productions
25;14440;Red Wagon Entertainment
25;19934;Motion Picture KAPPA Produktionsgesellschaft
250;165;Steen Herdel Filmproduktion
2501;33;Universal Pictures
2501;7383;Kennedy/Marshall Company, The
2501;7384;Hypnotic
2501;7385;Kalima Productions GmbH & Co. KG
2501;11345;Stillking Films
2502;33;Universal Pictures
2502;862;The Kennedy/Marshall Company
2502;7384;Hypnotic
2502;11346;Motion Picture THETA Produktionsgesellschaft
2502;11347;Ludlum Entertainment
2503;33;Universal Pictures
2503;862;The Kennedy/Marshall Company
2503;11347;Ludlum Entertainment
2503;11348;Motion Picture BETA Produktionsgesellschaft
2503;11349;Bourne Again
251;4;Paramount Pictures
2516;1138;Filmways Pictures
2516;1139;Heron Film Productions
2516;8411;Metro-Goldwyn-Mayer (MGM)
2517;570;Bandai Visual Company (JAPAN)
2517;1140;Dare mo Shiranai Seisaku Iinkai
2517;1141;Engine Films
2517;1142;c-style
252;4;Paramount Pictures
252;3434;David L. Wolper Productions
2525;516;Seven Arts Productions
2525;1216;Dino de Laurentiis Cinematografica
2525;49775;Thalia AG
2527;12778;Rizzoli Film
2527;18477;Les Films de la Boétie
253;60;United Artists
253;7576;Eon Productions
253;10761;Danjaq
2539;18;Gracie Films
2539;441;Columbia Pictures Corporation
254;11;WingNut Films
254;33;Universal Pictures
254;68;Big Primate Pictures
254;69;MFPV Film
255;53;Les Films du Carrosse
255;64;Les Productions Artistes Associés
256;65;Ulysse Production
256;66;Town
256;67;Unitec Films
2565;56;Amblin Entertainment
2565;6194;Warner Bros.
257;355;R.P. Productions
257;2979;ETIC Films
257;6732;Runteam III Ltd.
25735;3760;King Brothers Productions
25736;8411;Metro-Goldwyn-Mayer (MGM)
25738;19760;Roberts Pictures Inc.
2574;661;Nouvelles Éditions de Film
25741;3922;A. Film
25744;14606;Tornado Film
25744;14607;For-side.com
25744;14608;Twin Co. Ltd.
25744;14610;Earl Grey Film
25746;3923;Strand Releasing
25746;4868;Asahi Broadcasting
25746;5070;Shôchiku Eiga
25746;6516;Tokyo FM Broadcasting Co.
25746;7542;Yahoo Japan
25746;9177;Eisei Gekijo
25746;9300;TV Asahi
25746;10921;Sumitomo Corporation
25746;11726;The Yomiuri Shimbun
25746;11846;Hakuhodo DY Media Partners
25748;4415;Corn Cobb Productions
25748;7405;Dimension Films
25748;15342;Fifth Avenue Entertainment
25749;4416;Park Avenue Productions
25749;15343;Trans Atlantic Entertainment
2575;5;Columbia Pictures
2575;3201;Merlin Films
25750;7405;Dimension Films
25751;2623;Blue Rider Pictures
25752;2623;Blue Rider Pictures
25753;2811;Neo Art & Logic
25753;19576;Creepersin Films
25755;7173;Five Stars Production Company
25755;9142;Five Star Production Co. Ltd.
25755;79086;THA Film Factory
25757;4419;Creative Light Entertainment
2576;306;Twentieth Century Fox Film Corporation
2576;13579;George Stevens Productions
25763;306;Twentieth Century Fox Film Corporation
25767;4448;Grandon Productions
25768;12190;Buster Keaton Productions
25769;838;Paramount Vantage
25769;1785;Likely Story
25769;4482;Ivy Boy Productions
25769;10059;This Is That Productions
2577;288;BBC Films
25770;12190;Buster Keaton Productions
25773;31465;Chosen Film Company
25783;10031;Morena Films
25783;14914;HBO Documentary
25783;50800;Pentagrama Films
25783;71379;Media Produccion
25787;5296;Hugo Haas Productions
25795;2029;Estudios Picasso
25796;33;Universal Pictures
25796;8855;Boy of the Year
25796;10535;All Girl Productions
25796;27128;The Bubble Factory
25797;4313;AVRO Television
25797;30636;Bos Bros. Film & TV Productions
258;72;Valoria Films
258;73;Fida cinematografica
25807;15957;Roy Del Ruth Productions
25831;2;Walt Disney Pictures
25832;4878;Virgin Vision
25832;23915;R.V.P. Productions
25832;23916;A Don Boyd Production
25834;24257;Amalgamated Film Enterprises
25846;6246;Medusa Film
25852;12807;Overture Films
25855;4206;Baa-Ram-Ewe
25855;7726;Sahamongkolfilm International
25858;882;Toho Company
25869;3653;Eros International
25869;16854;Orion Films
2587;4;Paramount Pictures
2587;8930;Euro International Film (EIA)
2587;11707;Vic Films Productions
25872;10778;Joseph Hamilton International Productions
25874;6131;SKM
25875;4713;CMC Entertainment
2588;692;Sogecine
2588;14688;Alicia Produce
25884;6194;Warner Bros.
25890;446;Thinkfilm
25890;1490;Kintop Pictures
25890;2265;Shangri-La Entertainment
25890;34842;Seventh Picture Productions LLC
25893;4;Paramount Pictures
25893;14069;Hope Enterprises
25894;8411;Metro-Goldwyn-Mayer (MGM)
25898;8411;Metro-Goldwyn-Mayer (MGM)
259;53;Les Films du Carrosse
25900;8411;Metro-Goldwyn-Mayer (MGM)
25902;1406;Mega Film
25903;42203;New Films International
25904;66848;Filmové studio Barrandov
25905;1931;Filmové Studio Barrandov
25908;1931;Filmové Studio Barrandov
25913;13;Universal Studios
25914;45725;Metro-Goldwyn-Mayer
25915;441;Columbia Pictures Corporation
25918;893;Stanley Kramer Productions
25918;37668;Screen Plays
25919;2224;Plum Pictures
25919;62329;GWS Media
25921;908;Mystery Clock Cinema
25921;8724;Australian Film Finance Corporation (AFFC)
25922;4434;Green Moon Productions
25922;36920;Maestranza Films
25922;50800;Pentagrama Films
25927;547;Open City Films
25927;729;Why Not Productions
25927;6896;EuropaCorp
2593;753;Nouvelles Éditions de Films (NEF)
25934;16124;Columbia British Productions
25935;3102;Renaissance Films
25935;14161;Kanzaman, M.D.A. Films S.L.
25936;9342;Central Partnership
2594;356;TF1 Films Productions
2594;1168;Novo Arturo Films
2594;1169;RF2K Productions
2594;1170;Turkhoise
25941;2395;HanWay Films
25941;2452;UK Film Council
25941;5374;Marv Films
25943;4;Paramount Pictures
25944;10000;Compagnia Cinematografica Champion
25944;10001;Andy Warhol Productions
25950;3282;Larry Levinson Productions
25950;4056;Hallmark Entertainment
25950;6355;Silverstar Ltd.
25951;6853;Kaijyu Theater
25952;4;Paramount Pictures
25956;91181;Tres Malandros
25970;60;United Artists
25970;1801;Rene Clair Productions
25975;87986;rusty bear entertainment
25975;87987;lucky crow films
25993;4630;Amicus Productions
25998;5686;Sil-Metropole Organisation
26;15;Lama Films
26;16;United King Films
260;4978;Gaumont British Picture Corporation
260;10932;The Criterion Collection
26005;5922;Nicetop Independent
26005;5923;Nicetop Independent Ltd
26009;5;Columbia Pictures
26009;14249;Motion Picture Investors
26010;13433;Seasonal Film Corporation
26010;37152;Gold Label Entertainment
26010;37153;Neway Star Pictures
26018;93492;Permacology Productions
26022;43;Fox Searchlight Pictures
26022;2343;Red Chillies Entertainment
26022;4450;Foxstar
26028;11490;Pennebaker Films
26028;11491;Are You Experienced?
26030;1826;Play Art
26030;5349;Productions Cyme
26030;13715;Mondial
26035;3095;Whitewater Films
26035;11201;Rafter H Entertainment
26038;306;Twentieth Century Fox Film Corporation
2604;33;Universal Pictures
2604;4198;Ixtlan
26042;4063;Trimark Pictures
26044;6194;Warner Bros.
2605;427;PSO International
2605;496;David Foster Productions
2605;559;TriStar Pictures
26056;4456;Ruff Nation Films
2608;4535;Vista Organization
2609;4;Paramount Pictures
261;100;Avon Production
261;8411;Metro-Goldwyn-Mayer (MGM)
2610;1171;Epsilon Motion Pictures
2610;1172;Hyde Park Films
2610;1173;Shopgirl
2610;9195;Touchstone Pictures
2611;306;Twentieth Century Fox Film Corporation
2611;477;Hughes Entertainment
26111;6181;Svensk Filmindustri (SF)
26119;18039;Scimitar Films
2612;9195;Touchstone Pictures
26123;33;Universal Pictures
26123;2365;Capital Arts Entertainment
26124;288;BBC Films
26125;6956;Lucky UKFS
26125;7817;Defender Production
26125;7818;Frame Werk Produktion GmbH & Co. KG
26125;34999;Bauer Martinez Studios
26125;35002;Lucky 7 Productions LLC
26127;3470;Stone Group Pictures
26127;19474;Epico Productions
26127;50289;Horned Toad Productions
2613;306;Twentieth Century Fox Film Corporation
2613;89313;Gruskoff/Levy Company
2613;89314;ML Film Entertainment International
26133;2476;Carlton America
26133;70230;Harpo Productions
26138;19104;프로덕션M
2614;56;Amblin Entertainment
2614;4357;The Guber-Peters Company
2614;6194;Warner Bros.
26141;8411;Metro-Goldwyn-Mayer (MGM)
26142;9195;Touchstone Pictures
26146;12180;Warp Films
26147;4463;Talent House
26152;856;Wild Bunch
